match_id,player,opponent,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,unforced,serve_gap,match_date,start_time,gender,competition,level,surface,round,player_id,opponent_id,won,winning_reason
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Ann_Li-Leylah_Fernandez,Leylah Fernandez,Ann Li,Total,61.0,6.0,2.0,44.0,33.0,15.0,6.0,2.0,2.0,52.0,22.0,,,-2.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:289507,sr:competitor:261583,True,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Belinda_Bencic-Hailey_Baptiste,Belinda Bencic,Hailey Baptiste,Total,102.0,3.0,3.0,67.0,43.0,35.0,17.0,7.0,3.0,116.0,37.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:63957,sr:competitor:319455,False,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Belinda_Bencic-Hailey_Baptiste,Hailey Baptiste,Belinda Bencic,Total,116.0,8.0,7.0,72.0,55.0,44.0,24.0,8.0,7.0,102.0,42.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:319455,sr:competitor:63957,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Weronika_Falkowska-Amandine_Monnot,Weronika Falkowska,Amandine Monnot,Total,61.0,1.0,2.0,31.0,20.0,30.0,17.0,5.0,2.0,86.0,33.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:250285,sr:competitor:524486,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Weronika_Falkowska-Amandine_Monnot,Amandine Monnot,Weronika Falkowska,Total,86.0,2.0,6.0,49.0,35.0,37.0,18.0,11.0,10.0,61.0,24.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:524486,sr:competitor:250285,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Ayla_Aksu-Ekaterina_Ovcharenko,Ayla Aksu,Ekaterina Ovcharenko,Total,52.0,0.0,4.0,31.0,24.0,21.0,11.0,3.0,2.0,47.0,23.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:102191,sr:competitor:233266,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Ayla_Aksu-Ekaterina_Ovcharenko,Ekaterina Ovcharenko,Ayla Aksu,Total,47.0,1.0,1.0,20.0,9.0,27.0,15.0,6.0,2.0,52.0,17.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:233266,sr:competitor:102191,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Tiantsoa_Sarah_Rakotomanga_Rajaonah-Lilli_Tagger,Tiantsoa Sarah Rakotomanga Rajaonah,Lilli Tagger,Total,57.0,1.0,8.0,39.0,21.0,18.0,3.0,13.0,7.0,59.0,25.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:807358,sr:competitor:906723,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Tiantsoa_Sarah_Rakotomanga_Rajaonah-Lilli_Tagger,Lilli Tagger,Tiantsoa Sarah Rakotomanga Rajaonah,Total,59.0,4.0,2.0,47.0,29.0,12.0,5.0,7.0,5.0,57.0,33.0,,,0.0,20260427,2026-04-27 09:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:906723,sr:competitor:807358,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Caroline_Werner-Ruth_Roura_Llaverias,Caroline Werner,Ruth Roura Llaverias,Total,42.0,1.0,1.0,30.0,22.0,12.0,8.0,1.0,1.0,44.0,27.0,,,0.0,20260427,2026-04-27 09:30:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:47969,sr:competitor:950977,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Caroline_Werner-Ruth_Roura_Llaverias,Ruth Roura Llaverias,Caroline Werner,Total,44.0,1.0,4.0,21.0,14.0,23.0,3.0,11.0,6.0,42.0,12.0,,,0.0,20260427,2026-04-27 09:30:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:950977,sr:competitor:47969,False,
20260427-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Alevtina_Ibragimova-Han_Shi,Alevtina Ibragimova,Han Shi,Total,95.0,0.0,4.0,85.0,50.0,13.0,5.0,9.0,5.0,81.0,39.0,,,3.0,20260427,2026-04-27 09:50:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:904005,sr:competitor:624838,True,
20260427-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Alevtina_Ibragimova-Han_Shi,Han Shi,Alevtina Ibragimova,Total,81.0,2.0,0.0,71.0,38.0,10.0,4.0,11.0,6.0,95.0,40.0,,,0.0,20260427,2026-04-27 09:50:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:624838,sr:competitor:904005,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Carlota_Martinez_Cirez-Ekaterina_Kazionova,Carlota Martinez Cirez,Ekaterina Kazionova,Total,66.0,0.0,5.0,48.0,33.0,18.0,7.0,10.0,7.0,53.0,30.0,,,0.0,20260427,2026-04-27 10:00:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:299270,sr:competitor:157368,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Carlota_Martinez_Cirez-Ekaterina_Kazionova,Ekaterina Kazionova,Carlota Martinez Cirez,Total,53.0,0.0,7.0,26.0,15.0,27.0,8.0,6.0,0.0,66.0,26.0,,,0.0,20260427,2026-04-27 10:00:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:157368,sr:competitor:299270,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Julie_Belgraver-Yara_Bartashevich,Julie Belgraver,Yara Bartashevich,Total,89.0,5.0,5.0,45.0,30.0,44.0,21.0,7.0,2.0,105.0,51.0,,,0.0,20260427,2026-04-27 10:20:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:289093,sr:competitor:777872,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Julie_Belgraver-Yara_Bartashevich,Yara Bartashevich,Julie Belgraver,Total,105.0,2.0,1.0,62.0,38.0,43.0,16.0,15.0,8.0,89.0,38.0,,,0.0,20260427,2026-04-27 10:20:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:777872,sr:competitor:289093,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Tereza_Valentova-Sloane_Stephens,Tereza Valentova,Sloane Stephens,Total,46.0,3.0,3.0,32.0,27.0,14.0,6.0,3.0,2.0,49.0,24.0,,,0.0,20260427,2026-04-27 10:40:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:728549,sr:competitor:23158,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Tereza_Valentova-Sloane_Stephens,Sloane Stephens,Tereza Valentova,Total,49.0,0.0,0.0,28.0,18.0,21.0,7.0,5.0,0.0,46.0,13.0,,,0.0,20260427,2026-04-27 10:40:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:23158,sr:competitor:728549,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Victoria_Bosio-Martina_Vazquez_Valles,Victoria Bosio,Martina Vazquez Valles,Total,48.0,3.0,2.0,32.0,23.0,16.0,4.0,7.0,5.0,49.0,33.0,,,0.0,20260427,2026-04-27 10:55:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:44417,sr:competitor:1176139,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Victoria_Bosio-Martina_Vazquez_Valles,Martina Vazquez Valles,Victoria Bosio,Total,49.0,1.0,5.0,29.0,14.0,20.0,2.0,12.0,5.0,48.0,21.0,,,0.0,20260427,2026-04-27 10:55:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:1176139,sr:competitor:44417,False,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Solana_Sierra-Karolina_Pliskova,Karolina Pliskova,Solana Sierra,Total,58.0,1.0,10.0,40.0,29.0,17.0,6.0,6.0,4.0,81.0,40.0,,,-1.0,20260427,2026-04-27 11:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:20732,sr:competitor:504238,True,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Aryna_Sabalenka-Naomi_Osaka,Aryna Sabalenka,Naomi Osaka,Total,84.0,6.0,6.0,50.0,40.0,34.0,21.0,1.0,0.0,122.0,52.0,,,0.0,20260427,2026-04-27 11:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:157754,sr:competitor:66476,True,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Aryna_Sabalenka-Naomi_Osaka,Naomi Osaka,Aryna Sabalenka,Total,122.0,9.0,5.0,73.0,49.0,49.0,21.0,14.0,10.0,84.0,23.0,,,0.0,20260427,2026-04-27 11:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:66476,sr:competitor:157754,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Lucie_Nguyen_Tan-Yasmine_Kabbaj,Lucie Nguyen Tan,Yasmine Kabbaj,Total,72.0,4.0,2.0,38.0,27.0,34.0,17.0,7.0,5.0,60.0,31.0,,,0.0,20260427,2026-04-27 11:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:505974,sr:competitor:783792,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-qualification_final-Lucie_Nguyen_Tan-Yasmine_Kabbaj,Yasmine Kabbaj,Lucie Nguyen Tan,Total,60.0,0.0,3.0,44.0,23.0,16.0,6.0,7.0,2.0,72.0,28.0,,,0.0,20260427,2026-04-27 11:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,qualification_final,sr:competitor:783792,sr:competitor:505974,False,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Stefanos_Tsitsipas-Daniel_Merida,Stefanos Tsitsipas,Daniel Merida,Total,52.0,3.0,0.0,31.0,25.0,21.0,15.0,3.0,3.0,49.0,19.0,,,0.0,20260427,2026-04-27 12:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:122366,sr:competitor:673479,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Stefanos_Tsitsipas-Daniel_Merida,Daniel Merida,Stefanos Tsitsipas,Total,49.0,0.0,1.0,32.0,22.0,17.0,8.0,3.0,1.0,52.0,12.0,,,0.0,20260427,2026-04-27 12:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:673479,sr:competitor:122366,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Moyuka_Uchijima-Ksenia_Efremova,Moyuka Uchijima,Ksenia Efremova,Total,88.0,1.0,5.0,52.0,35.0,36.0,19.0,5.0,2.0,97.0,40.0,,,0.0,20260427,2026-04-27 12:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:335171,sr:competitor:1080692,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Moyuka_Uchijima-Ksenia_Efremova,Ksenia Efremova,Moyuka Uchijima,Total,97.0,4.0,5.0,66.0,45.0,31.0,12.0,9.0,5.0,88.0,34.0,,,0.0,20260427,2026-04-27 12:00:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:1080692,sr:competitor:335171,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Laura_Pigossi-Aran_Teixido_Garcia,Laura Pigossi,Aran Teixido Garcia,Total,60.0,0.0,0.0,39.0,26.0,21.0,16.0,2.0,1.0,63.0,24.0,,,0.0,20260427,2026-04-27 12:00:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:64085,sr:competitor:258719,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-qualification_round_1-Laura_Pigossi-Aran_Teixido_Garcia,Aran Teixido Garcia,Laura Pigossi,Total,63.0,0.0,3.0,41.0,26.0,22.0,13.0,5.0,2.0,60.0,18.0,,,0.0,20260427,2026-04-27 12:00:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,qualification_round_1,sr:competitor:258719,sr:competitor:64085,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Lucrezia_Stefanini-Tamara_Korpatsch,Lucrezia Stefanini,Tamara Korpatsch,Total,77.0,0.0,2.0,64.0,29.0,13.0,8.0,9.0,3.0,63.0,27.0,,,0.0,20260427,2026-04-27 12:20:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:155890,sr:competitor:69988,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Lucrezia_Stefanini-Tamara_Korpatsch,Tamara Korpatsch,Lucrezia Stefanini,Total,63.0,0.0,3.0,31.0,18.0,32.0,18.0,5.0,1.0,77.0,40.0,,,0.0,20260427,2026-04-27 12:20:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:69988,sr:competitor:155890,True,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Lulu_Sun-Yue_Yuan,Lulu Sun,Yue Yuan,Total,105.0,2.0,6.0,62.0,31.0,43.0,24.0,14.0,9.0,100.0,41.0,,,0.0,20260427,2026-04-27 12:55:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:202363,sr:competitor:41877,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Lulu_Sun-Yue_Yuan,Yue Yuan,Lulu Sun,Total,100.0,1.0,3.0,70.0,44.0,30.0,15.0,11.0,7.0,105.0,50.0,,,0.0,20260427,2026-04-27 12:55:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:41877,sr:competitor:202363,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Francisco_Cerundolo-Luciano_Darderi,Francisco Cerundolo,Luciano Darderi,Total,48.0,8.0,0.0,29.0,23.0,19.0,16.0,0.0,0.0,52.0,22.0,,,0.0,20260427,2026-04-27 13:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:255595,sr:competitor:534043,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Francisco_Cerundolo-Luciano_Darderi,Luciano Darderi,Francisco Cerundolo,Total,52.0,1.0,0.0,26.0,18.0,26.0,12.0,6.0,3.0,48.0,9.0,,,0.0,20260427,2026-04-27 13:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:534043,sr:competitor:255595,False,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Daniil_Medvedev-Nicolai_Budkov_Kjaer,Daniil Medvedev,Nicolai Budkov Kjaer,Total,45.0,2.0,2.0,28.0,20.0,17.0,8.0,3.0,2.0,53.0,30.0,,,0.0,20260427,2026-04-27 13:25:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:163504,sr:competitor:943619,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Daniil_Medvedev-Nicolai_Budkov_Kjaer,Nicolai Budkov Kjaer,Daniil Medvedev,Total,53.0,0.0,1.0,28.0,11.0,25.0,12.0,6.0,2.0,45.0,17.0,,,0.0,20260427,2026-04-27 13:25:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:943619,sr:competitor:163504,False,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Linda_Noskova-Coco_Gauff,Linda Noskova,Coco Gauff,Total,87.0,8.0,7.0,46.0,33.0,41.0,20.0,7.0,3.0,101.0,36.0,,,0.0,20260427,2026-04-27 14:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:401055,sr:competitor:373352,True,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Linda_Noskova-Coco_Gauff,Coco Gauff,Linda Noskova,Total,101.0,13.0,6.0,70.0,53.0,31.0,12.0,10.0,7.0,87.0,34.0,,,0.0,20260427,2026-04-27 14:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:373352,sr:competitor:401055,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Clara_Burel-Viktorija_Golubic,Clara Burel,Viktorija Golubic,Total,53.0,1.0,3.0,38.0,21.0,15.0,2.0,13.0,6.0,43.0,18.0,,,0.0,20260427,2026-04-27 14:20:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:225046,sr:competitor:48455,False,
20260427-women-WTA_125K_Saint_Malo__France__Women_Singles-round_of_32-Clara_Burel-Viktorija_Golubic,Viktorija Golubic,Clara Burel,Total,43.0,0.0,1.0,29.0,17.0,14.0,8.0,4.0,1.0,53.0,30.0,,,0.0,20260427,2026-04-27 14:20:00+00:00,women,"WTA 125K Saint-Malo, France, Women Singles",wta_125,,round_of_32,sr:competitor:48455,sr:competitor:225046,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Beatriz_Haddad_Maia-Andrea_Lazaro_Garcia,Beatriz Haddad Maia,Andrea Lazaro Garcia,Total,64.0,1.0,3.0,41.0,20.0,24.0,15.0,5.0,1.0,77.0,40.0,,,1.0,20260427,2026-04-27 14:25:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:59702,sr:competitor:63682,True,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Beatriz_Haddad_Maia-Andrea_Lazaro_Garcia,Andrea Lazaro Garcia,Beatriz Haddad Maia,Total,77.0,0.0,8.0,55.0,32.0,22.0,5.0,11.0,5.0,64.0,29.0,,,0.0,20260427,2026-04-27 14:25:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:63682,sr:competitor:59702,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Oksana_Selekhmeteva-Rebecca_Sramkova,Oksana Selekhmeteva,Rebecca Sramkova,Total,62.0,1.0,9.0,33.0,16.0,29.0,13.0,9.0,3.0,64.0,28.0,,,0.0,20260427,2026-04-27 14:35:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:445421,sr:competitor:71034,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Oksana_Selekhmeteva-Rebecca_Sramkova,Rebecca Sramkova,Oksana Selekhmeteva,Total,64.0,0.0,2.0,45.0,26.0,19.0,10.0,7.0,4.0,62.0,33.0,,,0.0,20260427,2026-04-27 14:35:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:71034,sr:competitor:445421,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Alexander_Blockx-Felix_Auger_Aliassime,Alexander Blockx,Felix Auger-Aliassime,Total,66.0,5.0,2.0,42.0,35.0,24.0,15.0,1.0,1.0,64.0,23.0,,,0.0,20260427,2026-04-27 16:10:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:829282,sr:competitor:195800,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Alexander_Blockx-Felix_Auger_Aliassime,Felix Auger-Aliassime,Alexander Blockx,Total,64.0,2.0,3.0,38.0,27.0,26.0,14.0,1.0,0.0,66.0,16.0,,,0.0,20260427,2026-04-27 16:10:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:195800,sr:competitor:829282,False,
20260427-women-WTA_125k_La_Bisbal_D_Emporda__Spain_Women_Singles-round_of_32-Marina_Bassols_Ribera-Anastasia_Zakharova,Marina Bassols Ribera,Anastasia Zakharova,Total,42.0,0.0,3.0,33.0,19.0,10.0,5.0,4.0,2.0,50.0,31.0,,,1.0,20260427,2026-04-27 16:40:00+00:00,women,"WTA 125k La Bisbal D Emporda, Spain Women Singles",wta_125,,round_of_32,sr:competitor:183861,sr:competitor:341112,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Adolfo_Daniel_Vallejo-Flavio_Cobolli,Adolfo Daniel Vallejo,Flavio Cobolli,Total,47.0,0.0,1.0,28.0,15.0,19.0,10.0,4.0,1.0,57.0,18.0,,,0.0,20260427,2026-04-27 18:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:622876,sr:competitor:399637,False,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Adolfo_Daniel_Vallejo-Flavio_Cobolli,Flavio Cobolli,Adolfo Daniel Vallejo,Total,57.0,3.0,3.0,29.0,25.0,28.0,14.0,1.0,1.0,47.0,22.0,,,0.0,20260427,2026-04-27 18:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:399637,sr:competitor:622876,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Terence_Atmane-Alexander_Zverev,Terence Atmane,Alexander Zverev,Total,76.0,3.0,1.0,52.0,38.0,24.0,8.0,6.0,4.0,54.0,13.0,,,0.0,20260427,2026-04-27 18:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:399633,sr:competitor:57163,False,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Terence_Atmane-Alexander_Zverev,Alexander Zverev,Terence Atmane,Total,54.0,2.0,1.0,39.0,32.0,15.0,9.0,1.0,0.0,76.0,30.0,,,0.0,20260427,2026-04-27 18:00:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:57163,sr:competitor:399633,True,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Karen_Khachanov-Jakub_Mensik,Karen Khachanov,Jakub Mensik,Total,82.0,9.0,1.0,55.0,41.0,27.0,12.0,4.0,3.0,70.0,18.0,,,0.0,20260427,2026-04-27 18:55:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:90080,sr:competitor:763108,False,
20260427-men-ATP_Madrid__Spain_Men_Singles-round_of_32-Karen_Khachanov-Jakub_Mensik,Jakub Mensik,Karen Khachanov,Total,70.0,14.0,2.0,49.0,40.0,21.0,12.0,0.0,0.0,82.0,29.0,,,0.0,20260427,2026-04-27 18:55:00+00:00,men,"ATP Madrid, Spain Men Singles",atp_1000,,round_of_32,sr:competitor:763108,sr:competitor:90080,True,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Anastasia_Potapova-Elena_Rybakina,Anastasia Potapova,Elena Rybakina,Total,89.0,2.0,6.0,49.0,37.0,40.0,17.0,10.0,7.0,80.0,37.0,,,0.0,20260427,2026-04-27 20:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:234150,sr:competitor:186312,True,
20260427-women-WTA_Madrid__Spain_Women_Singles-round_of_16-Anastasia_Potapova-Elena_Rybakina,Elena Rybakina,Anastasia Potapova,Total,80.0,6.0,5.0,44.0,28.0,36.0,15.0,6.0,2.0,89.0,35.0,,,0.0,20260427,2026-04-27 20:00:00+00:00,women,"WTA Madrid, Spain Women Singles",wta_1000,,round_of_16,sr:competitor:186312,sr:competitor:234150,False,
20260428-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Veronika_Erjavec-Meiling_Wang,Veronika Erjavec,Meiling Wang,Total,36.0,1.0,0.0,18.0,14.0,18.0,14.0,1.0,0.0,49.0,30.0,,,0.0,20260428,2026-04-28 03:00:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:369524,sr:competitor:262023,True,
20260428-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Veronika_Erjavec-Meiling_Wang,Meiling Wang,Veronika Erjavec,Total,49.0,1.0,0.0,40.0,18.0,9.0,1.0,9.0,4.0,36.0,8.0,,,0.0,20260428,2026-04-28 03:00:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:262023,sr:competitor:369524,False,
20260428-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Dalila_Spiteri-Varvara_Panshina,Dalila Spiteri,Varvara Panshina,Total,104.0,0.0,2.0,85.0,45.0,19.0,6.0,10.0,2.0,99.0,48.0,,,0.0,20260428,2026-04-28 03:00:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:136302,sr:competitor:1115539,False,
20260428-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Dalila_Spiteri-Varvara_Panshina,Varvara Panshina,Dalila Spiteri,Total,99.0,2.0,7.0,80.0,41.0,20.0,10.0,12.0,6.0,104.0,53.0,,,1.0,20260428,2026-04-28 03:00:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:1115539,sr:competitor:136302,True,
20260428-women-WTA_125K_Huzhou__China_Women_Singles-round_of_32-Xiyu_Wang-Zhibek_Kulambayeva,Xiyu Wang,Zhibek Kulambayeva,Total,76.0,0.0,2.0,61.0,34.0,17.0,5.0,14.0,10.0,69.0,41.0,,,2.0,20260428,2026-04-28 04:25:00+00:00,women,"WTA 125K Huzhou, China Women Singles",wta_125,,round_of_32,sr:competitor:262759,sr:competitor:189384,True,
