ranking_date,rank,player,points,tours
20260406,418,252587,138,0
20260406,419,214653,137,0
20260406,420,221364,137,0
20260406,421,215550,136,0
20260406,422,215468,136,0
20260406,423,211329,136,0
20260406,424,221945,135,0
20260406,425,203288,135,0
20260406,426,219625,135,0
20260406,427,202410,135,0
20260406,428,221265,134,0
20260406,429,221369,134,0
20260406,430,221229,134,0
20260406,431,216253,132,0
20260406,432,214521,131,0
20260406,433,222276,130,0
20260406,434,213837,129,0
20260406,435,231625,129,0
20260406,436,221181,128,0
20260406,437,269714,128,0
20260406,438,214930,128,0
20260406,439,220808,127,0
20260406,440,260514,127,0
20260406,441,260951,127,0
20260406,442,220613,127,0
20260406,443,235159,126,0
20260406,444,213753,126,0
20260406,445,213849,125,0
20260406,446,239156,125,0
20260406,447,220447,125,0
20260406,448,221109,125,0
20260406,449,211756,125,0
20260406,450,260565,125,0
20260406,451,215018,124,0
20260406,452,220502,124,0
20260406,453,214418,124,0
20260406,454,222454,124,0
20260406,455,221157,123,0
20260406,456,220598,123,0
20260406,457,221031,122,0
20260406,458,259591,122,0
20260406,459,239442,122,0
20260406,460,213821,122,0
20260406,461,222092,122,0
20260406,462,223141,122,0
20260406,463,220306,121,0
20260406,464,214507,120,0
20260406,465,215459,120,0
20260406,466,220513,120,0
20260406,467,264228,119,0
20260406,468,220164,117,0
20260406,469,222986,117,0
20260406,470,221982,116,0
20260406,471,222891,116,0
20260406,472,236967,115,0
20260406,473,216162,115,0
20260406,474,222171,114,0
20260406,475,204394,114,0
20260406,476,200748,113,0
20260406,477,215431,113,0
20260406,478,215398,113,0
20260406,479,267420,113,0
20260406,480,211063,112,0
20260406,481,221020,112,0
20260406,482,222273,111,0
20260406,483,260714,111,0
20260406,484,260539,111,0
20260406,485,223100,111,0
20260406,486,260667,110,0
20260406,487,240998,110,0
20260406,488,260763,109,0
20260406,489,214839,108,0
20260406,490,247647,108,0
20260406,491,233742,107,0
20260406,492,211765,106,0
20260406,493,252493,106,0
20260406,494,221168,106,0
20260406,495,211646,106,0
20260406,496,222369,105,0
20260406,497,213998,105,0
20260406,498,213734,104,0
20260406,499,221443,104,0
20260406,500,202619,104,0
20260406,501,213771,103,0
20260406,502,220827,103,0
20260406,503,211809,102,0
20260406,504,220351,102,0
20260406,505,216044,102,0
20260406,506,210705,102,0
20260406,507,259913,102,0
20260406,508,265197,102,0
20260406,509,245077,101,0
20260406,510,222859,101,0
20260406,511,221952,101,0
20260406,512,244087,101,0
20260406,513,263881,101,0
20260406,514,206255,100,0
20260406,515,222297,100,0
20260406,516,214741,100,0
20260406,517,264227,100,0
20260406,518,203578,100,0
20260406,519,215064,98,0
20260406,520,220842,98,0
20260406,521,216268,98,0
20260406,522,214271,98,0
20260406,523,216331,98,0
20260406,524,215971,98,0
20260406,525,204427,97,0
20260406,526,252488,97,0
20260406,527,214600,97,0
20260406,528,252531,97,0
20260406,529,216173,97,0
20260406,530,215733,96,0
20260406,531,211328,96,0
20260406,532,211719,96,0
20260406,533,201554,95,0
20260406,534,214091,95,0
20260406,535,216160,95,0
20260406,536,266450,94,0
20260406,537,221959,94,0
20260406,538,216076,93,0
20260406,539,260847,93,0
20260406,540,220946,93,0
20260406,541,221657,93,0
20260406,542,201549,92,0
20260406,543,222837,92,0
20260406,544,216579,92,0
20260406,545,213947,92,0
20260406,546,260647,92,0
20260406,547,221259,92,0
20260406,548,216007,92,0
20260406,549,214238,91,0
20260406,550,215163,91,0
20260406,551,219892,91,0
20260406,552,201585,90,0
20260406,553,263872,90,0
20260406,554,260142,90,0
20260406,555,259916,89,0
20260406,556,214505,89,0
20260406,557,230880,89,0
20260406,558,256712,88,0
20260406,559,260296,87,0
20260406,560,203513,87,0
20260406,561,214319,85,0
20260406,562,203591,84,0
20260406,563,220560,84,0
20260406,564,206219,84,0
20260406,565,264967,84,0
20260406,566,220496,84,0
20260406,567,221834,84,0
20260406,568,260446,84,0
20260406,569,266800,83,0
20260406,570,269755,83,0
20260406,571,261071,83,0
20260406,572,260613,83,0
20260406,573,214007,83,0
20260406,574,259575,82,0
20260406,575,216075,82,0
20260406,576,260737,82,0
20260406,577,266448,82,0
20260406,578,254765,81,0
20260406,579,221914,81,0
20260406,580,220672,81,0
20260406,581,206102,80,0
20260406,582,259690,80,0
20260406,583,221116,80,0
20260406,584,206248,80,0
20260406,585,260445,80,0
20260406,586,220597,79,0
20260406,587,216186,79,0
20260406,588,264144,79,0
20260406,589,260708,79,0
20260406,590,260490,79,0
20260406,591,260966,78,0
20260406,592,211668,78,0
20260406,593,214779,78,0
20260406,594,270058,78,0
20260406,595,241717,78,0
20260406,596,202921,78,0
20260406,597,221497,78,0
20260406,598,214868,78,0
20260406,599,230882,78,0
20260406,600,215545,78,0
20260406,601,215259,77,0
20260406,602,203354,77,0
20260406,603,221086,77,0
20260406,604,220550,77,0
20260406,605,265701,77,0
20260406,606,201520,76,0
20260406,607,221247,76,0
20260406,608,210138,76,0
20260406,609,216062,76,0
20260406,610,222458,76,0
20260406,611,261015,76,0
20260406,612,237454,76,0
20260406,613,215472,76,0
20260406,614,215151,75,0
20260406,615,225858,75,0
20260406,616,263853,75,0
20260406,617,221473,75,0
20260406,618,257874,74,0
20260406,619,260339,74,0
20260406,620,222390,74,0
20260406,621,264192,73,0
20260406,622,264064,73,0
20260406,623,216051,73,0
20260406,624,201524,73,0
20260406,625,216013,73,0
20260406,626,221003,73,0
20260406,627,206406,72,0
20260406,628,214909,72,0
20260406,629,222878,72,0
20260406,630,239393,72,0
20260406,631,214212,72,0
20260406,632,202454,71,0
20260406,633,220429,70,0
20260406,634,222347,70,0
20260406,635,220891,70,0
20260406,636,260141,70,0
20260406,637,266469,69,0
20260406,638,223203,69,0
20260406,639,202672,69,0
20260406,640,215778,69,0
20260406,641,263909,69,0
20260406,642,202430,69,0
20260406,643,215013,69,0
20260406,644,260787,68,0
20260406,645,215134,68,0
20260406,646,210537,68,0
20260406,647,228909,68,0
20260406,648,258191,68,0
20260406,649,221454,68,0
20260406,650,259967,67,0
20260406,651,214872,67,0
20260406,652,213772,67,0
20260406,653,213896,67,0
20260406,654,222481,67,0
20260406,655,236980,67,0
20260406,656,252535,67,0
20260406,657,215909,67,0
20260406,658,267382,66,0
20260406,659,252571,66,0
20260406,660,213739,66,0
20260406,661,266901,66,0
20260406,662,222037,66,0
20260406,663,266864,66,0
20260406,664,252509,66,0
20260406,665,221141,66,0
20260406,666,233747,66,0
20260406,667,267882,65,0
20260406,668,215832,65,0
20260406,669,254748,65,0
20260406,670,269870,65,0
20260406,671,213672,64,0
20260406,672,206075,64,0
20260406,673,215921,63,0
20260406,674,221165,63,0
20260406,675,266431,63,0
20260406,676,221370,63,0
20260406,677,201611,62,0
20260406,678,263869,62,0
20260406,679,259567,62,0
20260406,680,210526,62,0
20260406,681,241714,62,0
20260406,682,221773,62,0
20260406,683,206108,61,0
20260406,684,211269,61,0
20260406,685,260254,61,0
20260406,686,239386,59,0
20260406,687,221465,59,0
20260406,688,245094,59,0
20260406,689,221469,59,0
20260406,690,260694,59,0
20260406,691,261097,59,0
20260406,692,265692,59,0
20260406,693,203500,58,0
20260406,694,223120,58,0
20260406,695,266488,58,0
20260406,696,260225,58,0
20260406,697,220453,58,0
20260406,698,220497,58,0
20260406,699,266642,58,0
20260406,700,234474,57,0
20260406,701,260368,57,0
20260406,702,263626,57,0
20260406,703,204294,56,0
20260406,704,225854,56,0
20260406,705,215707,56,0
20260406,706,263941,56,0
20260406,707,222346,56,0
20260406,708,239158,56,0
20260406,709,201614,55,0
20260406,710,221994,55,0
20260406,711,225850,55,0
20260406,712,220740,55,0
20260406,713,260766,55,0
20260406,714,269717,54,0
20260406,715,216038,54,0
20260406,716,215806,54,0
20260406,717,213551,54,0
20260406,718,220645,54,0
20260406,719,222184,53,0
20260406,720,239422,53,0
20260406,721,221192,53,0
20260406,722,215616,53,0
20260406,723,259754,53,0
20260406,724,220997,53,0
20260406,725,264207,53,0
20260406,726,202536,52,0
20260406,727,235161,52,0
20260406,728,270076,52,0
20260406,729,260032,52,0
20260406,730,202434,51,0
20260406,731,265688,51,0
20260406,732,204223,51,0
20260406,733,220578,51,0
20260406,734,220053,51,0
20260406,735,221746,51,0
20260406,736,216587,50,0
20260406,737,215019,50,0
20260406,738,264130,50,0
20260406,739,214713,50,0
20260406,740,270080,50,0
20260406,741,233718,50,0
20260406,742,259820,50,0
20260406,743,260273,50,0
20260406,744,221864,50,0
20260406,745,202464,49,0
20260406,746,266937,49,0
20260406,747,220392,49,0
20260406,748,221886,49,0
20260406,749,260848,48,0
20260406,750,211222,48,0
20260406,751,270082,48,0
20260406,752,215505,48,0
20260406,753,216180,48,0
20260406,754,264205,47,0
20260406,755,221903,47,0
20260406,756,220494,47,0
20260406,757,260214,47,0
20260406,758,259858,47,0
20260406,759,260101,46,0
20260406,760,266682,46,0
20260406,761,221062,46,0
20260406,762,267651,46,0
20260406,763,201506,45,0
20260406,764,214020,45,0
20260406,765,206060,45,0
20260406,766,220684,45,0
20260406,767,260042,45,0
20260406,768,270061,45,0
20260406,769,221474,45,0
20260406,770,239454,45,0
20260406,771,260582,45,0
20260406,772,221568,45,0
20260406,773,264140,44,0
20260406,774,222330,44,0
20260406,775,211544,44,0
20260406,776,201518,43,0
20260406,777,201616,43,0
20260406,778,267428,43,0
20260406,779,222667,43,0
20260406,780,221509,43,0
20260406,781,223402,43,0
20260406,782,228910,43,0
20260406,783,204309,42,0
20260406,784,222421,42,0
20260406,785,202693,42,0
20260406,786,221468,42,0
20260406,787,222299,42,0
20260406,788,206335,41,0
20260406,789,214935,41,0
20260406,790,222255,41,0
20260406,791,223373,41,0
20260406,792,263148,41,0
20260406,793,214877,40,0
20260406,794,216107,40,0
20260406,795,214540,40,0
20260406,796,215966,40,0
20260406,797,216256,40,0
20260406,798,220713,39,0
20260406,799,260638,39,0
20260406,800,269866,39,0
20260406,801,222262,39,0
20260406,802,260003,39,0
20260406,803,263995,38,0
20260406,804,211864,38,0
20260406,805,210158,38,0
20260406,806,267176,38,0
20260406,807,266509,38,0
20260406,808,260017,38,0
20260406,809,264973,38,0
20260406,810,220491,38,0
20260406,811,223146,38,0
20260406,812,221585,38,0
20260406,813,267115,37,0
20260406,814,215802,37,0
20260406,815,214535,37,0
20260406,816,215693,37,0
20260406,817,221195,37,0
20260406,818,214934,37,0
20260406,819,216158,37,0
20260406,820,203509,37,0
20260406,821,202446,36,0
20260406,822,211951,36,0
20260406,823,260762,36,0
20260406,824,266851,36,0
20260406,825,266407,36,0
20260406,826,260845,36,0
20260406,827,223421,36,0
20260406,828,221219,36,0
20260406,829,266381,35,0
20260406,830,264151,35,0
20260406,831,259996,35,0
20260406,832,260167,35,0
20260406,833,203537,35,0
20260406,834,223326,35,0
20260406,835,221862,35,0
20260406,836,264167,35,0
20260406,837,220591,35,0
20260406,838,221221,35,0
20260406,839,260277,35,0
20260406,840,258192,35,0
20260406,841,234481,35,0
20260406,842,222668,35,0
20260406,843,230876,34,0
20260406,844,239446,34,0
20260406,845,269864,34,0
20260406,846,266541,34,0
20260406,847,263980,34,0
20260406,848,214771,34,0
20260406,849,215015,34,0
20260406,850,223418,34,0
20260406,851,260860,34,0
20260406,852,214696,33,0
20260406,853,263974,33,0
20260406,854,264085,33,0
20260406,855,216316,33,0
20260406,856,221413,33,0
20260406,857,260062,33,0
20260406,858,202580,32,0
20260406,859,264961,32,0
20260406,860,270195,32,0
20260406,861,260612,32,0
20260406,862,266771,32,0
20260406,863,211511,32,0
20260406,864,267400,32,0
20260406,865,210672,32,0
20260406,866,266529,32,0
20260406,867,264131,32,0
20260406,868,206336,32,0
20260406,869,219979,32,0
20260406,870,260279,32,0
20260406,871,201540,31,0
20260406,872,253681,31,0
20260406,873,222367,31,0
20260406,874,222028,31,0
20260406,874,214605,31,0
20260406,876,264978,31,0
20260406,877,270078,31,0
20260406,878,222000,30,0
20260406,879,267104,30,0
20260406,880,223399,30,0
20260406,881,260767,30,0
20260406,882,211796,30,0
20260406,883,220875,30,0
20260406,884,263801,30,0
20260406,885,216078,29,0
20260406,886,268770,29,0
20260406,887,223080,29,0
20260406,888,215795,29,0
20260406,889,221139,29,0
20260406,890,211541,29,0
20260406,891,222305,29,0
20260406,892,220493,29,0
20260406,893,266455,28,0
20260406,894,202443,28,0
20260406,895,260226,28,0
20260406,896,239387,28,0
20260406,897,260338,28,0
20260406,898,215697,28,0
20260406,899,221741,28,0
20260406,900,222239,28,0
20260406,901,235160,28,0
20260406,902,259965,28,0
20260406,903,239453,28,0
20260406,904,220642,28,0
20260406,905,201582,27,0
20260406,906,220825,27,0
20260406,907,221929,27,0
20260406,908,259762,27,0
20260406,909,263677,27,0
20260406,910,270065,27,0
20260406,911,220614,27,0
20260406,912,264029,27,0
20260406,913,220276,27,0
20260406,914,221173,27,0
20260406,915,223308,27,0
20260406,916,266758,27,0
20260406,917,210913,26,0
20260406,918,261957,26,0
20260406,919,213721,26,0
20260406,920,264180,26,0
20260406,921,211921,26,0
20260406,922,220690,26,0
20260406,923,256686,26,0
20260406,924,221440,26,0
20260406,925,220695,26,0
20260406,926,223404,26,0
20260406,927,266659,26,0
20260406,928,214519,26,0
20260406,929,222856,25,0
20260406,930,260914,25,0
20260406,931,215879,25,0
20260406,932,210500,25,0
20260406,933,260374,25,0
20260406,934,213948,25,0
20260406,935,245079,25,0
20260406,936,213541,24,0
20260406,937,223163,24,0
20260406,938,213976,24,0
20260406,939,213775,24,0
20260406,940,220470,24,0
20260406,941,260528,24,0
20260406,942,260100,24,0
20260406,943,267841,24,0
20260406,944,215177,24,0
20260406,945,260433,24,0
20260406,946,202596,23,0
20260406,947,264962,23,0
20260406,948,221624,23,0
20260406,949,263808,23,0
20260406,950,221410,23,0
20260406,951,263751,23,0
20260406,952,267409,23,0
20260406,953,265040,23,0
20260406,954,264069,23,0
20260406,955,202916,23,0
20260406,956,253679,23,0
20260406,957,270165,23,0
20260406,958,215440,23,0
20260406,959,219331,23,0
20260406,960,221542,23,0
20260406,961,259105,23,0
20260406,962,221210,22,0
20260406,963,239102,22,0
20260406,964,214800,22,0
20260406,965,221150,22,0
20260406,966,261132,22,0
20260406,967,266645,22,0
20260406,968,260150,22,0
20260406,969,222509,22,0
20260406,970,263622,22,0
20260406,971,216311,22,0
20260406,972,270125,22,0
20260406,973,264216,22,0
20260406,974,261098,22,0
20260406,975,269253,21,0
20260406,976,259989,21,0
20260406,977,222225,21,0
20260406,978,221915,21,0
20260406,979,222762,21,0
20260406,980,267422,21,0
20260406,981,267022,21,0
20260406,982,270129,21,0
20260406,983,263687,21,0
20260406,984,252584,21,0
20260406,985,255662,21,0
20260406,986,241745,21,0
20260406,987,210645,21,0
20260406,988,205815,20,0
20260406,989,202858,20,0
20260406,990,215096,20,0
20260406,991,214182,20,0
20260406,992,223375,20,0
20260406,993,270315,20,0
20260406,994,270181,20,0
20260406,995,223398,20,0
20260406,996,266379,20,0
20260406,997,264150,20,0
20260406,998,215492,20,0
20260406,999,267431,20,0
20260406,1000,221203,20,0
20260413,1,214544,11025,20
20260413,2,214981,8108,22
20260413,3,221103,7278,20
20260413,4,216347,7263,20
20260413,5,202468,6243,22
20260413,6,216153,5995,20
20260413,7,202494,3965,16
20260413,8,211148,3907,20
20260413,9,259799,3611,21
20260413,10,239475,3531,21
20260413,11,202505,3090,19
20260413,12,214096,2993,16
20260413,13,206420,2886,26
20260413,14,222328,2801,23
20260413,15,211768,2324,21
20260413,16,260300,2270,22
20260413,17,201619,2161,19
20260413,18,220704,2040,24
20260413,19,223670,2001,25
20260413,20,210722,1906,21
20260413,21,214643,1845,24
20260413,22,211533,1813,21
20260413,23,214939,1813,22
20260413,24,213631,1676,24
20260413,25,220367,1598,28
20260413,26,201514,1507,24
20260413,27,215613,1492,26
20260413,28,216146,1473,18
20260413,29,221054,1465,23
20260413,30,233741,1435,28
20260413,31,213710,1426,26
20260413,32,216133,1383,25
20260413,33,211713,1382,27
20260413,34,239383,1380,20
20260413,35,221024,1372,25
20260413,36,215983,1356,27
20260413,37,221012,1350,14
20260413,38,206289,1348,25
20260413,39,211684,1348,25
20260413,40,222145,1317,29
20260413,41,220714,1310,27
20260413,42,211701,1299,23
20260413,43,220548,1296,20
20260413,44,222391,1289,17
20260413,45,223253,1285,29
20260413,46,214954,1263,13
20260413,47,222601,1230,24
20260413,48,220520,1214,27
20260413,49,215035,1200,26
20260413,50,238184,1161,17
20260413,51,201696,1158,19
20260413,52,206252,1155,19
20260413,53,263857,1139,32
20260413,54,215713,1124,22
20260413,55,222661,1092,22
20260413,56,202663,1059,24
20260413,57,221883,1050,30
20260413,58,222045,1046,26
20260413,59,219875,1045,25
20260413,60,221039,1029,27
20260413,61,211817,1026,24
20260413,62,206368,1023,15
20260413,63,213583,1023,35
20260413,64,211107,1012,24
20260413,65,214388,999,28
20260413,66,201533,989,26
20260413,67,202499,967,25
20260413,68,213550,952,26
20260413,69,206242,942,25
20260413,70,220716,931,28
20260413,71,216083,919,26
20260413,72,214082,918,22
20260413,73,215910,918,33
20260413,74,215872,914,32
20260413,75,221407,910,27
20260413,76,220435,894,32
20260413,77,201709,893,26
20260413,78,220332,891,23
20260413,79,220309,891,27
20260413,80,238075,890,29
20260413,81,203530,881,25
20260413,82,214040,880,31
20260413,83,215785,876,26
20260413,84,213887,875,31
20260413,85,201548,867,26
20260413,86,220416,863,29
20260413,87,230870,850,25
20260413,88,215306,843,29
20260413,89,220465,836,28
20260413,90,221333,825,24
20260413,91,215020,819,28
20260413,92,215899,818,29
20260413,93,213646,816,27
20260413,94,203501,814,11
20260413,95,219917,814,34
20260413,96,223360,814,21
20260413,97,260172,813,16
20260413,98,243420,813,30
20260413,99,211814,809,32
20260413,100,220348,806,26
20260413,101,220750,803,26
20260413,102,211337,801,32
20260413,103,215936,789,23
20260413,104,220662,786,27
20260413,105,210886,773,30
20260413,106,211651,771,20
20260413,107,211843,768,16
20260413,108,215219,762,22
20260413,109,215138,755,25
20260413,110,221909,741,24
20260413,111,205925,739,26
20260413,112,223286,737,28
20260413,113,215337,731,19
20260413,114,206294,731,26
20260413,115,222290,724,28
20260413,116,221985,720,30
20260413,117,221307,718,20
20260413,118,201499,707,16
20260413,119,215480,699,30
20260413,120,221257,699,31
20260413,121,252499,657,25
20260413,122,211685,655,26
20260413,123,222966,625,29
20260413,124,214119,618,22
20260413,125,222233,602,17
20260413,126,214461,597,22
20260413,127,206417,586,30
20260413,128,215370,584,21
20260413,129,216081,584,22
20260413,130,221406,576,28
20260413,131,203389,572,12
20260413,132,221124,567,28
20260413,133,263644,566,18
20260413,134,223321,566,28
20260413,135,239456,565,27
20260413,136,202684,564,23
20260413,137,220722,564,31
20260413,138,211880,559,23
20260413,139,221236,554,26
20260413,140,213666,543,24
20260413,141,201551,542,35
20260413,142,214452,541,25
20260413,143,222258,541,23
20260413,144,259733,541,25
20260413,145,220466,540,18
20260413,146,236957,540,28
20260413,147,210622,533,26
20260413,148,214593,526,27
20260413,149,201478,516,34
20260413,150,213889,510,22
20260413,151,223194,509,29
20260413,152,215572,506,28
20260413,153,221237,504,28
20260413,154,221354,504,25
20260413,155,221626,490,19
20260413,156,202600,480,25
20260413,157,236955,479,24
20260413,158,215037,469,25
20260413,159,222017,464,25
20260413,160,202604,464,33
20260413,161,203514,461,30
20260413,162,267439,459,25
20260413,163,223325,458,24
20260413,164,214459,456,31
20260413,165,220446,452,27
20260413,166,202493,449,34
20260413,167,215946,445,26
20260413,168,223168,443,23
20260413,169,221803,440,27
20260413,170,211316,440,28
20260413,171,216016,439,18
20260413,172,266671,428,20
20260413,173,215992,427,30
20260413,174,215250,426,20
20260413,175,211279,420,25
20260413,176,220733,420,31
20260413,177,216097,416,26
20260413,178,211702,412,26
20260413,179,220742,409,28
20260413,180,201621,409,30
20260413,181,215453,408,29
20260413,182,215571,404,29
20260413,183,201593,399,6
20260413,184,213576,398,27
20260413,185,214181,395,27
20260413,186,216566,392,14
20260413,187,236972,391,20
20260413,188,216055,389,27
20260413,189,259871,389,18
20260413,190,201545,385,16
20260413,191,211227,385,24
20260413,192,214254,379,29
20260413,193,213525,378,12
20260413,194,223335,378,22
20260413,195,223333,378,32
20260413,196,214646,377,28
20260413,197,201662,375,6
20260413,198,214604,375,28
20260413,199,220680,375,22
20260413,200,204411,368,15
20260413,1001,267431,20,9
20260413,1002,239160,20,10
20260413,1003,222294,20,11
20260413,1004,239390,19,9
20260413,1005,220887,19,9
20260413,1006,270449,19,3
20260413,1007,221371,19,4
20260413,1008,260297,19,4
20260413,1009,222202,19,5
20260413,1010,221463,19,6
20260413,1011,252586,19,6
20260413,1012,261066,19,6
20260413,1013,215492,19,7
20260413,1014,214901,19,7
20260413,1015,259981,19,8
20260413,1016,221203,19,9
20260413,1017,214398,19,9
20260413,1018,260261,19,9
20260413,1019,215372,19,10
20260413,1020,260984,19,10
20260413,1021,221740,19,11
20260413,1022,212043,18,10
20260413,1023,266651,18,6
20260413,1024,215696,18,11
20260413,1025,264975,18,2
20260413,1026,223160,18,2
20260413,1027,260306,18,3
20260413,1028,213976,18,3
20260413,1029,259576,18,4
20260413,1029,269275,18,4
20260413,1031,270159,18,4
20260413,1032,266765,18,6
20260413,1033,267449,18,8
20260413,1034,259854,18,9
20260413,1035,222177,18,10
20260413,1036,221148,18,10
20260413,1037,249659,18,10
20260413,1038,215712,18,11
20260413,1039,265207,17,6
20260413,1040,269710,17,2
20260413,1040,211021,17,2
20260413,1042,268787,17,3
20260413,1043,239478,17,4
20260413,1044,201481,17,4
20260413,1045,264073,17,4
20260413,1046,266720,17,5
20260413,1047,224485,17,6
20260413,1048,266523,17,6
20260413,1049,260871,17,6
20260413,1050,260777,17,6
20260413,1051,260398,17,7
20260413,1052,221736,17,7
20260413,1053,221055,17,8
20260413,1054,239449,17,9
20260413,1055,220048,17,9
20260413,1056,260323,17,10
20260413,1057,211043,16,8
20260413,1058,261964,16,9
20260413,1059,266722,16,7
20260413,1060,220297,16,9
20260413,1061,246476,16,9
20260413,1062,269954,16,2
20260413,1063,270322,16,2
20260413,1063,260842,16,2
20260413,1065,222602,16,4
20260413,1066,216340,16,4
20260413,1067,239474,16,5
20260413,1068,259797,16,6
20260413,1069,260224,16,7
20260413,1070,259907,16,7
20260413,1070,222213,16,7
20260413,1072,223411,16,7
20260413,1073,223284,16,8
20260413,1074,260185,16,8
20260413,1075,269254,16,9
20260413,1075,267932,16,9
20260413,1077,270262,15,1
20260413,1078,201565,15,3
20260413,1079,221441,15,6
20260413,1080,270100,15,4
20260413,1081,213830,15,7
20260413,1082,205964,15,1
20260413,1083,267534,15,2
20260413,1084,270091,15,4
20260413,1085,214784,15,4
20260413,1086,269772,15,5
20260413,1087,262883,15,5
20260413,1088,252519,15,6
20260413,1089,220551,15,6
20260413,1090,252582,15,7
20260413,1091,260717,15,7
20260413,1092,261082,15,7
20260413,1092,220689,15,7
20260413,1092,221310,15,7
20260413,1095,202387,15,7
20260413,1096,237465,15,8
20260413,1096,267425,15,8
20260413,1098,215467,15,8
20260413,1099,259113,15,8
20260413,1100,246518,15,9
20260413,1100,219444,15,9
20260413,1102,260400,15,12
20260413,1103,260580,14,2
20260413,1104,211285,14,8
20260413,1105,215721,14,8
20260413,1106,259713,14,4
20260413,1107,216225,14,6
20260413,1108,221069,14,9
20260413,1109,270019,14,3
20260413,1110,267180,14,4
20260413,1111,219983,14,5
20260413,1112,215970,14,5
20260413,1112,220564,14,5
20260413,1112,241715,14,5
20260413,1115,219872,14,5
20260413,1116,214503,14,6
20260413,1117,269835,14,7
20260413,1118,222376,14,7
20260413,1119,244079,14,8
20260413,1120,260085,14,8
20260413,1121,266795,14,8
20260413,1122,260556,14,9
20260413,1123,263676,14,10
20260413,1124,259739,13,8
20260413,1125,211407,13,2
20260413,1125,267616,13,2
20260413,1127,261278,13,2
20260413,1127,267920,13,2
20260413,1129,261008,13,3
20260413,1130,214746,13,3
20260413,1131,266629,13,4
20260413,1132,264280,13,4
20260413,1133,215236,13,5
20260413,1134,269734,13,5
20260413,1135,261968,13,5
20260413,1136,264505,13,6
20260413,1137,203370,13,7
20260413,1137,222734,13,7
20260413,1139,261104,13,7
20260413,1139,269801,13,7
20260413,1141,221158,13,7
20260413,1142,225861,13,8
20260413,1143,239126,13,8
20260413,1144,215735,12,7
20260413,1145,221933,12,8
20260413,1146,269704,12,3
20260413,1147,261133,12,6
20260413,1148,269872,12,7
20260413,1149,221688,12,1
20260413,1150,223159,12,2
20260413,1151,269838,12,2
20260413,1152,270132,12,3
20260413,1152,260926,12,3
20260413,1152,260631,12,3
20260413,1152,264510,12,3
20260413,1156,201431,12,3
20260413,1157,214019,12,3
20260413,1157,260693,12,3
20260413,1159,259590,12,4
20260413,1160,264107,12,5
20260413,1161,214460,12,5
20260413,1162,216315,12,6
20260413,1163,222748,12,7
20260413,1164,221013,12,7
20260413,1165,263889,12,8
20260413,1165,268772,12,8
20260413,1167,264226,12,8
20260413,1168,236968,12,9
20260413,1169,266549,12,10
20260413,1170,211592,11,7
20260413,1171,260827,11,1
20260413,1172,222557,11,2
20260413,1173,265628,11,3
20260413,1174,267540,11,4
20260413,1174,221025,11,4
20260413,1174,220436,11,4
20260413,1177,214450,11,4
20260413,1177,222035,11,4
20260413,1179,270274,11,4
20260413,1180,221913,11,5
20260413,1181,265020,11,5
20260413,1182,202478,11,5
20260413,1183,219874,11,6
20260413,1184,215854,11,6
20260413,1184,266374,11,6
20260413,1186,260583,11,7
20260413,1186,223435,11,7
20260413,1188,259998,11,7
20260413,1188,268778,11,7
20260413,1190,206161,11,7
20260413,1191,241735,11,9
20260413,1191,260378,11,9
20260413,1193,216381,11,11
20260413,1194,266383,10,4
20260413,1195,206205,10,9
20260413,1196,266378,10,2
20260413,1197,238209,10,2
20260413,1198,266476,10,3
20260413,1199,261073,10,3
20260413,1199,253665,10,3
20260413,1201,233725,10,3
20260413,1201,266819,10,3
20260413,1203,260604,10,4
20260413,1203,221377,10,4
20260413,1203,221621,10,4
20260413,1206,263940,10,4
20260413,1207,257867,10,4
20260413,1208,222215,10,5
20260413,1208,265713,10,5
20260413,1208,267387,10,5
20260413,1211,259914,10,5
20260413,1212,266533,10,5
20260413,1212,221422,10,5
20260413,1212,214277,10,5
20260413,1212,215926,10,5
20260413,1212,260455,10,5
20260413,1217,219754,10,5
20260413,1218,201691,10,6
20260413,1219,214974,10,6
20260413,1219,220394,10,6
20260413,1219,223198,10,6
20260413,1222,259964,10,6
20260413,1222,266409,10,6
20260413,1224,211600,10,7
20260413,1225,223389,10,7
20260413,1226,222318,10,7
20260413,1227,222613,10,8
20260413,1227,221258,10,8
20260413,1229,216405,10,8
20260413,1230,220563,10,9
20260413,1231,211779,9,6
20260413,1232,205562,9,6
20260413,1233,215043,9,5
20260413,1233,263905,9,5
20260413,1235,270302,9,6
20260413,1236,215085,9,3
20260413,1237,270266,9,3
20260413,1238,221396,9,3
20260413,1239,238068,9,4
20260413,1239,267734,9,4
20260413,1239,266543,9,4
20260413,1239,263625,9,4
20260413,1243,270194,9,4
20260413,1244,267441,9,4
20260413,1245,259769,9,5
20260413,1245,221940,9,5
20260413,1247,246484,9,5
20260413,1247,270281,9,5
20260413,1249,223153,9,5
20260413,1250,220512,9,5
20260413,1250,220286,9,5
20260413,1252,239484,9,6
20260413,1252,267435,9,6
20260413,1254,270115,9,7
20260413,1254,260828,9,7
20260413,1256,222158,9,7
20260413,1257,260715,9,8
20260413,1257,260774,9,8
20260413,1259,221197,9,9
20260413,1260,263775,8,5
20260413,1261,259104,8,4
20260413,1262,259849,8,3
20260413,1262,222377,8,3
20260413,1262,269943,8,3
20260413,1262,260839,8,3
20260413,1266,263981,8,3
20260413,1266,260159,8,3
