tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,101,260141,,,Lan Mi,U,,CHN,21.4,266714,,,Abigayel Vosloo,U,,RSA,18.5,6-1 6-0,3,R32,63,0,0,28,27,23,1,6,0,0,0,5,50,28,13,7,7,3,9,568,87,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,108,220048,,,Elena Jamshidi,R,,DEN,25.1,260238,,,Abhilasha Bista,U,,NPL,22.9,6-2 6-0,3,R32,53,1,3,39,31,21,4,7,0,2,0,4,35,18,3,3,7,1,8,1056,17,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,105,266642,,,Dune Vaissaud,U,,FRA,19.2,267895,,,Alina Sogomonyan,U,,ARM,,6-2 6-1,3,R32,69,2,2,40,19,15,12,8,0,2,2,4,49,25,12,6,7,6,12,703,58,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,104,222294,,,Darja Suvirdjonkova,R,,SRB,20.8,266821,,,Swasthika Arunkumar,U,,GBR,,6-1 6-1,3,R32,77,0,5,56,38,23,8,7,8,10,0,4,32,18,3,1,7,1,8,1044,18,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,109,220642,,,Maddalena Giordano,U,,ITA,22.9,264960,,,Josephine Kunz,U,,SUI,19.4,6-4 6-2,3,R32,83,0,2,49,36,24,4,9,1,4,0,2,47,34,16,3,9,1,7,912,27,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,112,264274,,,Leilany Ipunesso,U,,NCL,,223421,,,Coco Bosman,U,,NED,23.1,6-4 6-2,3,R32,89,0,2,59,41,25,9,9,4,7,0,6,54,32,14,8,9,3,9,,,799,40
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,106,266803,,,Valentina Khrebtova,U,,BEL,,205492,,,Ashmitha Easwaramurthi,R,,IND,36.7,6-4 6-1,3,R32,86,2,5,51,37,23,7,9,1,4,0,3,47,28,13,6,8,1,7,,,1277,8
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,111,252593,,,Sapir Cohen,U,,ISR,19.2,267561,,,Liron Loiter,U,,SGP,,6-4 6-4,3,R32,120,1,5,72,45,29,9,10,4,8,0,0,62,48,22,6,10,5,11,,,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,205,242450,,,Sofia Avataneo,U,,ITA,23.2,220642,,,Maddalena Giordano,U,,ITA,22.9,6-1 6-3,3,R16,111,0,2,62,48,29,8,8,5,7,0,2,71,39,18,12,8,8,14,1414,5,912,27
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,206,264274,,,Leilany Ipunesso,U,,NCL,,252593,,,Sapir Cohen,U,,ISR,19.2,6-1 6-2,3,R16,70,0,2,42,21,18,9,7,2,3,0,7,47,21,9,8,8,2,8,,,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,204,249673,,,Danielle Dai Chapman,U,,RSA,19.1,220048,,,Elena Jamshidi,R,,DEN,25.1,6-4 2-6 6-4,3,R16,170,1,6,104,72,40,9,14,5,14,0,2,100,79,31,13,14,8,17,,,1056,17
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,202,222294,,,Darja Suvirdjonkova,R,,SRB,20.8,270508,,,Ceressa Jackson,U,,AUS,15.2,6-1 6-2,3,R16,68,0,5,37,24,18,7,7,0,1,0,5,51,24,10,9,8,5,11,1044,18,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,201,260141,,,Lan Mi,U,,CHN,21.4,263889,,,Polina Kaibekova,U,,RUS,19.4,6-1 6-4,3,R16,78,0,0,44,36,23,7,8,1,2,0,5,55,34,17,10,9,1,6,568,87,1173,12
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,208,261097,,,Ann Akasha Ceuca,U,,GER,19.4,260387,,,Elizabeth Ivanov,U,,AUS,,6-4 6-3,3,R16,100,0,3,55,41,23,5,9,4,8,1,8,64,36,16,11,10,8,15,670,65,1435,4
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,207,260224,,,Maayan Laron,U,,ISR,18.7,270475,,,Tia Messerli,U,,USA,17.6,6-4 6-1,3,R16,81,0,4,62,32,21,17,8,8,9,0,3,48,30,16,6,9,0,5,1009,20,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,203,266642,,,Dune Vaissaud,U,,FRA,19.2,266803,,,Valentina Khrebtova,U,,BEL,,6-2 6-2,3,R16,63,1,0,44,27,20,12,8,0,0,4,3,46,31,15,5,8,1,5,703,58,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,303,242450,,,Sofia Avataneo,U,,ITA,23.2,264274,,,Leilany Ipunesso,U,,NCL,,6-2 6-3,3,QF,82,0,4,53,42,28,6,9,1,3,0,8,47,19,11,8,8,5,10,1414,5,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,301,260141,,,Lan Mi,U,,CHN,21.4,222294,,,Darja Suvirdjonkova,R,,SRB,20.8,7-6(0) 7-5,3,QF,162,0,0,91,75,41,8,12,11,17,4,13,85,41,19,19,12,10,17,568,87,1044,18
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,302,266642,,,Dune Vaissaud,U,,FRA,19.2,249673,,,Danielle Dai Chapman,U,,RSA,19.1,6-1 6-1,3,QF,67,2,4,49,25,17,14,7,2,3,0,4,36,24,9,2,7,3,9,703,58,,
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,304,261097,,,Ann Akasha Ceuca,U,,GER,19.4,260224,,,Maayan Laron,U,,ISR,18.7,4-6 6-3 7-5,3,QF,160,1,4,89,55,34,14,16,5,12,1,8,117,71,37,19,15,12,20,670,65,1009,20
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,401,266642,,,Dune Vaissaud,U,,FRA,19.2,260141,,,Lan Mi,U,,CHN,21.4,7-5 6-4,3,SF,126,0,4,73,46,25,12,11,6,11,0,0,81,66,32,4,11,8,15,703,58,568,87
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,402,261097,,,Ann Akasha Ceuca,U,,GER,19.4,242450,,,Sofia Avataneo,U,,ITA,23.2,6-3 6-1,3,SF,73,1,0,49,27,19,13,8,0,1,2,2,42,28,14,5,8,1,6,670,65,1414,5
2026-W-ITF-RSA-2026-005,W15 Mbombela,Hard,32,15,20260504,501,261097,,,Ann Akasha Ceuca,U,,GER,19.4,266642,,,Dune Vaissaud,U,,FRA,19.2,7-6(4) 6-3,3,F,89,0,4,69,51,36,9,11,2,4,0,1,60,40,23,11,10,2,5,670,65,703,58
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,108,263808,,,Alja Senica,U,,SLO,,222458,,,Pia Lovric,R,,SLO,24.0,5-7 7-6(6) 6-4,3,R32,221,1,5,117,75,40,20,17,7,15,1,4,112,72,46,13,17,8,16,935,24,654,67
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,109,213551,,,Mia Horvit,U,,USA,28.7,213764,,,Mina Markovic,R,,SRB,30.3,6-1 6-4,3,R32,85,1,5,54,32,25,12,9,3,4,0,7,48,27,18,7,8,5,9,760,46,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,104,233747,,,Nina Vargova,U,,SVK,20.6,268787,,,Yu Jun Lin,U,,CHN,,7-5 7-5,3,R32,167,0,2,84,40,28,18,12,4,8,2,8,99,66,42,7,12,9,15,679,63,1049,17
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,111,270227,,,Sara Kastakova,U,,SVK,,270509,,,Nina Tepic,U,,SRB,14.8,6-3 6-2,3,R32,88,0,7,46,26,13,11,8,1,4,1,6,49,22,9,7,9,4,11,,,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,110,267441,,,Dusica Popovski,U,,SRB,,267943,,,Stela Dzimovic,U,,SRB,,6-0 6-3,3,R32,82,0,3,50,35,22,9,8,0,2,0,3,48,28,12,5,7,3,9,1268,8,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,105,256712,,,Arina Bulatova,U,,RUS,20.0,270107,,,Ena Ilic,U,,SRB,,7-6(1) 6-4,3,R32,120,0,12,76,42,24,14,11,4,10,0,5,74,42,21,12,11,2,9,560,89,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,106,270115,,,Gala Ivanovic,U,,SRB,,260261,,,Patricia Georgiana Goina,U,,ROU,21.1,6-4 6-2,3,R32,102,0,6,72,46,29,11,9,8,11,0,2,51,25,12,9,9,1,7,1256,9,1023,19
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,113,223120,,,Briana Szabo,U,,ROU,20.4,222677,,,Tea Nikcevic,U,,MNE,,6-4 3-6 6-1,3,R32,159,1,2,75,52,31,14,13,5,9,6,2,102,56,37,17,13,9,15,639,70,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,107,222044,,,Victoria Borodulina,R,,RUS,,221542,,,Simona Ogescu,U,,ROU,23.5,6-0 7-6(0),3,R32,99,0,5,61,40,28,11,9,3,5,2,7,63,32,19,10,9,2,7,,,951,23
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,115,206336,,,Julia Stamatova,L,,BUL,32.9,222427,,,Stella Remander,U,,FIN,,6-2 6-3,3,R32,95,0,7,60,37,24,10,8,5,8,2,5,57,31,14,8,9,7,14,861,32,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,116,260017,,,Dunja Maric,U,,SRB,19.8,211329,,,Tena Lukas,R,,CRO,30.9,4-6 6-3 7-5,3,R32,151,4,7,103,55,35,23,16,9,15,1,10,81,41,23,19,15,2,9,747,48,473,120
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,102,239474,,,Andrea Obradovic,U,,SRB,21.9,264978,,,Diana Ioana Simionescu,U,,ROU,18.7,4-6 6-3 6-2,3,R32,149,0,4,79,36,23,19,13,4,9,0,8,95,58,31,14,14,7,15,1067,16,871,31
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,112,244087,,,Anja Stankovic,U,,SRB,20.8,222177,,,Sara Mikaca,U,,BIH,23.1,2-6 6-2 7-6(6),3,R32,159,11,4,97,36,22,37,14,3,7,1,9,105,60,40,21,14,3,7,515,101,1043,18
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,101,239476,,,Natalija Senic,U,,SRB,23.3,261104,,,Cristiana Nicoleta Todoni,U,,ROU,19.4,6-0 6-1,3,R32,60,0,1,34,22,18,7,6,0,0,0,1,42,23,6,9,7,4,10,348,181,1146,13
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,103,260774,,,Melis Rasim,U,,BUL,,259849,,,Yoana Konstantinova,U,,BUL,18.9,3-6 6-4 7-6(4),3,R32,167,2,5,121,90,53,14,16,13,18,5,6,94,65,46,10,15,5,9,1294,8,1244,9
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,114,221740,,,Helena Stevic,R,,FRA,24.1,267443,,,Nadja Mladenovic,U,,SRB,,6-0 6-3,3,R32,79,0,2,44,26,19,8,7,0,1,0,6,55,33,15,7,8,1,7,1025,19,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,206,244087,,,Anja Stankovic,U,,SRB,20.8,270227,,,Sara Kastakova,U,,SVK,,6-0 6-1,3,R16,60,0,2,37,14,13,13,6,3,3,0,8,42,21,7,7,7,4,10,515,101,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,204,263808,,,Alja Senica,U,,SLO,,222044,,,Victoria Borodulina,R,,RUS,,7-5 1-6 6-4,3,R16,143,3,5,96,59,37,15,15,5,12,0,5,82,50,30,16,14,9,15,935,24,,
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,203,270115,,,Gala Ivanovic,U,,SRB,,256712,,,Arina Bulatova,U,,RUS,20.0,7-6(5) 6-3,3,R16,116,0,5,79,52,28,11,11,8,13,0,10,71,45,25,6,10,2,8,1256,9,560,89
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,201,239476,,,Natalija Senic,U,,SRB,23.3,239474,,,Andrea Obradovic,U,,SRB,21.9,6-2 6-4,3,R16,111,0,2,54,29,22,12,9,0,2,1,2,74,41,23,14,9,7,12,348,181,1067,16
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,208,260017,,,Dunja Maric,U,,SRB,19.8,206336,,,Julia Stamatova,L,,BUL,32.9,7-5 6-7(6) 7-6(7),3,R16,239,0,4,130,70,45,28,18,6,12,0,8,125,86,50,17,18,8,15,747,48,861,32
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,207,223120,,,Briana Szabo,U,,ROU,20.4,221740,,,Helena Stevic,R,,FRA,24.1,7-5 6-2,3,R16,113,0,2,59,37,24,14,10,2,4,4,3,79,49,25,15,10,4,9,639,70,1025,19
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,202,233747,,,Nina Vargova,U,,SVK,20.6,260774,,,Melis Rasim,U,,BUL,,6-4 6-3,3,R16,87,2,2,46,23,17,13,9,2,5,0,1,64,44,23,7,10,5,11,679,63,1294,8
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,205,213551,,,Mia Horvit,U,,USA,28.7,267441,,,Dusica Popovski,U,,SRB,,7-5 3-6 7-5,3,R16,196,0,6,104,64,34,19,16,5,12,2,6,95,56,33,16,17,5,13,760,46,1268,8
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,304,223120,,,Briana Szabo,U,,ROU,20.4,260017,,,Dunja Maric,U,,SRB,19.8,7-6(9) 0-0,3,QF,86,1,1,46,29,20,7,6,1,4,3,3,59,28,16,15,6,3,6,639,70,747,48
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,301,233747,,,Nina Vargova,U,,SVK,20.6,239476,,,Natalija Senic,U,,SRB,23.3,7-5 6-2,3,QF,125,3,2,84,48,25,20,10,9,13,0,4,57,39,20,5,10,2,9,679,63,348,181
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,302,263808,,,Alja Senica,U,,SLO,,270115,,,Gala Ivanovic,U,,SRB,,6-3 7-6(2),3,QF,142,2,1,90,52,31,19,11,8,12,0,4,73,45,25,12,10,4,9,935,24,1256,9
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,303,244087,,,Anja Stankovic,U,,SRB,20.8,213551,,,Mia Horvit,U,,USA,28.7,7-6(2) 4-6 6-0,3,QF,172,5,3,101,46,33,22,14,8,14,0,9,100,67,38,8,14,8,16,515,101,760,46
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,402,223120,,,Briana Szabo,U,,ROU,20.4,244087,,,Anja Stankovic,U,,SRB,20.8,4-6 7-5 6-4,3,SF,186,1,4,120,87,52,13,16,13,19,3,7,100,47,30,23,16,6,13,639,70,515,101
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,401,233747,,,Nina Vargova,U,,SVK,20.6,263808,,,Alja Senica,U,,SLO,,6-1 6-1,3,SF,93,0,1,46,27,22,8,7,2,3,0,3,55,31,14,6,7,6,12,679,63,935,24
2026-W-ITF-SRB-2026-001,W15 BEOGRAD,Clay,32,15,20260504,501,233747,,,Nina Vargova,U,,SVK,20.6,223120,,,Briana Szabo,U,,ROU,20.4,6-2 6-1,3,F,82,3,1,43,25,18,11,8,1,3,0,3,40,24,9,6,7,0,6,679,63,639,70
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,102,261073,,,Anastasia Lizunova,U,,RUS,,270469,,,Yael Saffar,U,,USA,17.4,6-2 3-6 6-0,3,R32,141,0,5,69,39,23,18,11,2,5,0,6,83,47,25,16,12,2,9,1212,10,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,113,206336,,,Julia Stamatova,L,,BUL,32.9,266892,,,Nala Kovacic,U,,SLO,19.3,6-0 6-2,3,R32,66,0,5,37,23,15,8,7,2,4,0,4,47,32,10,5,7,2,9,861,32,1467,3
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,111,246476,,,Mariana Isabel Higuita Barraza,U,,COL,18.9,269682,,,Andzhelina Kostova,U,,BUL,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1060,16,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,103,256682,,,Mariia Masiianskaia,U,,RUS,19.1,222177,,,Sara Mikaca,U,,BIH,23.1,6-3 6-4,3,R32,93,2,3,68,45,28,11,9,3,6,0,4,59,32,13,12,10,5,11,1319,7,1043,18
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,101,261007,,,Nuria Sarganella Verdu,U,,ESP,,244087,,,Anja Stankovic,U,,SRB,20.9,7-5 5-7 6-2,3,R32,130,0,8,101,68,42,11,16,10,16,2,10,88,40,28,16,16,3,11,,,515,101
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,108,221740,,,Helena Stevic,R,,FRA,24.1,266569,,,Iva Ivanovic,U,,SUI,,7-5 6-4,3,R32,114,0,4,75,55,39,9,11,8,10,4,7,72,29,21,19,11,7,11,1025,19,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,112,221062,,,Marie Mettraux,U,,SUI,26.0,260774,,,Melis Rasim,U,,BUL,,4-6 6-1 6-3,3,R32,99,1,3,74,56,44,6,13,3,5,0,5,74,45,24,16,13,4,9,762,46,1294,8
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,114,269845,,,Marianna Shikhanova,U,,RUS,,211600,,,Ana Victoria Gobbi Monllau,U,,ARG,29.3,6-0 4-6 7-5,3,R32,169,0,3,97,59,31,20,14,9,15,0,3,86,68,32,5,14,6,15,,,1233,10
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,107,238071,,,Chiara Fornasieri,U,,ITA,22.6,267425,,,Ilinca Sagmar,U,,ROU,,6-1 6-1,3,R32,86,0,1,38,28,16,8,7,0,2,0,4,48,22,9,5,7,6,13,1369,6,1096,15
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,110,270510,,,Masa Jankovic,U,,SRB,18.1,270109,,,Valeria Garnevska,U,,BUL,,6-1 4-1 RET,3,R32,72,1,1,39,22,16,8,6,2,3,0,1,35,25,10,3,6,4,9,,,1474,3
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,115,263953,,,Milica Stosovic,U,,SRB,,270167,,,Mariya Yemshanova,U,,UKR,,6-3 6-2,3,R32,93,1,9,67,33,23,13,9,4,7,0,4,46,34,14,4,8,3,9,,,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,116,266448,,,Tian Jialin,U,,CHN,19.6,266467,,,Kaat Coppez,U,,BEL,21.1,4-6 6-4 6-2,3,R32,148,0,2,79,50,30,12,14,2,8,0,4,81,52,25,15,14,3,11,589,81,1272,8
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,105,213551,,,Mia Horvit,U,,USA,28.7,270115,,,Gala Ivanovic,U,,SRB,,6-3 6-2,3,R32,101,0,3,70,45,32,11,9,7,9,1,1,49,34,17,6,8,6,11,760,46,1256,9
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,109,221886,,,Kamilla Bartone,R,,LAT,23.9,239449,,,Krystyna Pochtovyk,U,,UKR,27.6,7-5 2-6 6-2,3,R32,160,2,3,83,54,30,13,14,4,11,0,7,113,72,35,19,14,10,18,790,41,1073,16
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,104,239474,,,Andrea Obradovic,U,,SRB,21.9,260261,,,Patricia Georgiana Goina,U,,ROU,21.1,6-3 6-1,3,R32,75,0,1,48,25,19,13,8,2,3,0,2,56,26,13,14,8,7,12,1067,16,1023,19
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,106,222677,,,Tea Nikcevic,U,,MNE,,219965,,,Laetitia Pulchartova,R,,CZE,25.3,6-3 6-0,3,R32,106,0,0,78,57,34,13,8,13,14,1,4,72,41,21,12,7,12,17,,,1210,10
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,205,270510,,,Masa Jankovic,U,,SRB,18.1,221886,,,Kamilla Bartone,R,,LAT,23.9,6-2 6-0,3,R16,74,2,1,48,31,23,10,7,5,5,1,3,51,24,12,9,7,2,7,,,790,41
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,202,239474,,,Andrea Obradovic,U,,SRB,21.9,256682,,,Mariia Masiianskaia,U,,RUS,19.1,7-6(6) 6-4,3,R16,149,3,2,64,31,21,19,11,1,4,1,5,83,49,32,11,11,8,12,1067,16,1319,7
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,207,206336,,,Julia Stamatova,L,,BUL,32.9,269845,,,Marianna Shikhanova,U,,RUS,,6-4 6-1,3,R16,95,3,3,45,24,13,14,8,2,5,0,6,71,39,20,10,9,5,12,861,32,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,208,266448,,,Tian Jialin,U,,CHN,19.6,263953,,,Milica Stosovic,U,,SRB,,6-3 6-0,3,R16,80,2,3,57,32,24,14,8,4,4,2,5,49,26,15,9,7,5,9,589,81,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,204,238071,,,Chiara Fornasieri,U,,ITA,22.6,221740,,,Helena Stevic,R,,FRA,24.1,6-4 7-6(4),3,R16,145,0,4,87,66,39,6,11,5,11,0,0,77,44,17,19,11,4,11,1369,6,1025,19
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,206,221062,,,Marie Mettraux,U,,SUI,26.0,246476,,,Mariana Isabel Higuita Barraza,U,,COL,18.9,6-1 6-3,3,R16,75,0,0,47,36,18,5,8,2,6,1,5,58,35,11,8,8,3,11,762,46,1060,16
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,201,261073,,,Anastasia Lizunova,U,,RUS,,261007,,,Nuria Sarganella Verdu,U,,ESP,,7-6(2) 6-1,3,R16,108,2,3,65,37,18,15,10,5,10,0,1,62,41,16,7,9,2,9,1212,10,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,304,266448,,,Tian Jialin,U,,CHN,19.6,206336,,,Julia Stamatova,L,,BUL,32.9,6-0 7-5,3,QF,102,2,0,53,31,20,17,9,4,5,0,1,60,38,17,11,9,4,9,589,81,861,32
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,302,238071,,,Chiara Fornasieri,U,,ITA,22.6,222677,,,Tea Nikcevic,U,,MNE,,6-7(5) 4-0 RET,3,QF,130,1,0,57,45,26,8,9,0,2,1,3,68,38,21,12,8,4,8,1369,6,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,303,221062,,,Marie Mettraux,U,,SUI,26.0,270510,,,Masa Jankovic,U,,SRB,18.1,6-3 6-1,3,QF,93,0,0,67,56,36,5,8,9,10,1,2,49,25,12,11,8,2,7,762,46,,
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,301,261073,,,Anastasia Lizunova,U,,RUS,,239474,,,Andrea Obradovic,U,,SRB,21.9,7-6(3) 6-1,3,QF,105,1,4,79,48,30,14,10,3,6,2,3,54,28,14,9,9,2,7,1212,10,1067,16
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,402,221062,,,Marie Mettraux,U,,SUI,26.0,266448,,,Tian Jialin,U,,CHN,19.6,5-7 6-1 7-6(2),3,SF,203,0,4,123,99,52,14,15,10,16,2,2,128,84,45,19,16,9,17,762,46,589,81
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,401,238071,,,Chiara Fornasieri,U,,ITA,22.6,261073,,,Anastasia Lizunova,U,,RUS,,5-7 6-4 7-6(4),3,SF,229,0,3,139,109,57,15,17,9,16,0,3,101,63,39,14,17,3,10,1369,6,1212,10
2026-W-ITF-SRB-2026-002,W15 Kursumlijska Banja,Clay,32,15,20260511,501,221062,,,Marie Mettraux,U,,SUI,26.0,238071,,,Chiara Fornasieri,U,,ITA,22.6,6-2 6-4,3,F,102,0,0,55,50,27,3,9,3,7,0,2,58,44,22,1,9,2,9,762,46,1369,6
2026-W-ITF-CHN-2026-011,W15 Luan,Hard,32,15,20260504,101,252535,,,Maria Kalyakina,U,,RUS,20.0,260621,,,Ke Ren,U,,CHN,,6-3 6-0,3,R32,77,1,4,49,36,25,3,7,2,4,1,3,61,36,14,8,8,5,12,631,73,,
2026-W-ITF-CHN-2026-011,W15 Luan,Hard,32,15,20260504,112,264986,,,Yuyao Li,U,,CHN,,264085,,,Shiyu Ye,R,,CHN,19.0,7-5 6-4,3,R32,103,1,8,68,49,31,6,11,4,8,1,6,60,36,16,11,11,0,6,1334,6,784,42
2026-W-ITF-CHN-2026-011,W15 Luan,Hard,32,15,20260504,111,263640,,,Niehua Tian,U,,CHN,,270511,,,Jiayue Pan,U,,CHN,16.5,6-2 6-2,3,R32,118,0,6,55,36,24,6,8,6,9,0,3,55,37,17,5,8,8,15,,,,
2026-W-ITF-CHN-2026-011,W15 Luan,Hard,32,15,20260504,107,265015,,,Liuyan An,U,,CHN,,239157,,,Sandugash Kenzhibayeva,U,,KAZ,21.1,6-0 6-3,3,R32,67,0,0,40,22,17,12,7,3,3,0,11,56,35,21,4,8,3,8,1427,4,1474,3
2026-W-ITF-CHN-2026-011,W15 Luan,Hard,32,15,20260504,103,252494,,,Xichen Zhao,U,,CHN,23.2,222606,,,Jiayu Xu,U,,CHN,,6-0 6-0,3,R32,69,1,0,30,24,20,4,6,0,0,1,3,64,35,17,8,6,7,13,1369,6,1380,5
