tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,205,261082,,,Eva Marie Desvignes,U,,FRA,,222161,,,Prathyusha Rachapudi,R,,IND,,6-3 6-4,3,R16,114,0,3,49,23,13,13,9,3,7,0,16,73,26,16,14,10,9,16,,,1356,6
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,303,252582,,,Sofiia Suslova,U,,RUS,21.1,261082,,,Eva Marie Desvignes,U,,FRA,,6-3 6-4,3,QF,84,2,3,66,48,31,7,10,5,8,0,3,51,30,18,7,9,2,7,1468,3,,
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,301,222215,,,Jiho Shin,L,,KOR,23.5,215163,,,Zeel Desai,R,,IND,26.5,6-4 4-1,3,QF,78,0,1,46,35,23,5,8,3,5,0,8,49,29,18,5,7,4,8,,,631,65
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,302,263622,,,Shihomi Li Xuan Leong,R,,MAS,18.2,223153,,,Maria Mikhailova,U,,RUS,23.3,6-2 6-1,3,QF,107,2,2,54,29,20,12,8,4,6,0,5,39,19,7,5,7,2,8,1328,6,1279,8
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,304,260214,,,Vlada Mincheva,U,,RUS,18.6,220825,,,Akanksha Dileep Nitture,R,,IND,22.5,6-4 6-2,3,QF,97,0,5,55,35,26,9,9,2,4,0,1,54,37,20,6,9,3,8,997,19,787,39
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,402,260214,,,Vlada Mincheva,U,,RUS,18.6,252582,,,Sofiia Suslova,U,,RUS,21.1,6-1 4-0,3,SF,47,1,1,32,20,10,9,5,1,2,0,4,30,18,4,1,6,1,7,997,19,1468,3
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,401,263622,,,Shihomi Li Xuan Leong,R,,MAS,18.2,222215,,,Jiho Shin,L,,KOR,23.5,6-2 6-4,3,SF,85,1,1,47,28,22,9,9,1,3,0,11,50,24,15,10,9,5,10,1328,6,,
2025-W-ITF-IND-2025-007,W15 Gurugram,Hard,32,15,20250922,501,260214,,,Vlada Mincheva,U,,RUS,18.6,263622,,,Shihomi Li Xuan Leong,R,,MAS,18.2,6-3 6-4,3,F,119,1,4,57,30,19,13,9,2,5,1,4,58,33,17,9,10,3,9,997,19,1328,6
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,113,243420,,,Hanne Vandewinkel,U,,BEL,21.3,216367,,,Sada Nahimana,R,,BDI,24.4,6-4 6-4,3,R32,91,2,0,68,47,30,12,10,6,8,0,1,52,37,22,6,10,2,6,162,436,249,281
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,102,221014,,,Francesca Curmi,R,,MLT,23.2,214254,,,Alice Rame,R,,FRA,27.8,6-0 2-6 6-2,3,R32,123,0,0,71,56,31,6,11,6,11,0,5,80,45,24,11,11,9,17,321,198,263,264
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,111,203435,,,Dalila Jakupovic,R,178,SLO,34.4,215733,,,Ekaterina Ovcharenko,R,,RUS,24.7,7-6(8) 2-6 6-0,3,R32,126,2,3,86,62,34,16,13,7,10,5,6,79,43,29,17,13,3,7,296,227,436,118
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,106,215806,,,Alice Robbe,U,,FRA,25.3,220422,,,Teresa Franco Dias,R,,POR,25.9,6-3 6-1,3,R32,68,0,3,49,38,25,4,8,4,6,1,3,54,35,16,5,8,7,13,645,62,1324,6
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,116,215899,,,Simona Waltert,R,,SUI,24.7,222891,,,Maria Martinez Vaquero,U,,ESP,23.6,6-2 6-3,3,R32,75,1,3,53,29,23,12,9,4,6,0,4,42,22,10,6,8,1,6,116,667,613,69
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,108,214461,,,Tamara Zidansek,R,168,SLO,27.7,216095,,,Mina Hodzic,R,,GER,23.2,6-4 7-5,3,R32,94,1,5,65,48,31,9,11,4,7,2,6,74,31,21,19,11,5,10,172,409,496,100
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,107,214020,,,Amina Anshba,L,,RUS,26.0,215735,,,Sara Lanca,U,,POR,28.5,6-2 7-6(6),3,R32,132,0,0,62,54,37,5,10,0,1,1,0,94,65,34,17,10,7,10,761,43,1134,12
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,114,202430,,,Alize Lim,R,173,FRA,35.1,221164,,,Matilde Jorge,R,,POR,21.4,7-5 6-1,3,R32,95,1,2,66,46,27,11,10,9,12,1,5,50,26,13,7,9,2,8,781,41,240,294
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,110,202662,,,Camilla Rosatello,R,,ITA,30.3,265688,,,Nadiia Kolb,R,,UKR,32.6,7-6(2) 5-7 6-0,3,R32,128,3,5,111,53,29,32,15,13,20,3,6,99,59,33,13,15,4,13,267,258,740,46
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,104,215571,,,Guiomar Maristany Zuleta De Reales,U,,ESP,26.5,202493,,,Ekaterine Gorgodze,L,,GEO,33.8,6-1 6-4,3,R32,84,2,1,62,49,31,3,9,2,5,2,1,61,48,23,3,8,5,11,182,395,227,304
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,112,221407,,,Oksana Selekhmeteva,L,,RUS,22.6,211285,,,Tayisiya Morderger,L,,GER,28.5,6-2 6-2,3,R32,74,5,2,48,35,27,5,8,1,2,2,3,53,27,17,7,8,4,9,125,613,1113,13
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,109,221443,,,Mathilde Lollia,U,,FRA,25.3,220742,,,Leyre Romero Gormaz,L,,ESP,23.4,6-4 3-6 6-2,3,R32,121,3,12,83,50,37,12,13,1,5,3,5,96,62,42,10,14,5,11,424,122,132,576
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,101,221985,,,Darja Semenistaja,L,,LAT,23.0,214238,,,Verena Meliss,U,,ITA,28.1,6-3 6-2,3,R32,91,2,6,56,36,22,9,8,1,4,0,5,67,43,17,10,9,8,15,104,724,547,88
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,103,210913,,,Ana Filipa Santos,R,,POR,29.6,234481,,,Carolin Raschdorf,U,,GER,19.0,4-6 6-3 6-1,3,R32,147,4,2,93,53,33,21,13,6,10,2,11,84,47,28,14,13,4,11,1367,5,957,22
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,105,211814,,,Julia Grabher,R,170,AUT,29.2,252531,,,Gina Feistel,U,,GER,22.6,6-0 4-2,3,R32,75,1,3,58,44,31,5,6,6,6,0,1,41,31,16,3,6,4,8,121,651,611,69
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,115,259794,,,Angelina Voloshchuk,U,,POR,18.4,222273,,,Gina Marie Dittmann,R,,GER,23.0,6-4 6-7(5) 6-2,3,R32,145,1,5,97,61,38,18,15,1,5,0,4,113,73,38,19,15,8,15,537,90,585,78
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,205,202662,,,Camilla Rosatello,R,,ITA,30.3,221443,,,Mathilde Lollia,U,,FRA,25.3,6-2 6-3,3,R16,67,3,3,46,22,15,16,8,2,3,2,6,50,34,19,4,9,1,6,267,258,424,122
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,206,221407,,,Oksana Selekhmeteva,L,,RUS,22.6,203435,,,Dalila Jakupovic,R,178,SLO,34.4,6-1 6-4,3,R16,73,1,3,52,35,26,9,9,1,2,1,4,56,37,19,9,8,5,9,125,613,296,227
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,203,211814,,,Julia Grabher,R,170,AUT,29.2,215806,,,Alice Robbe,U,,FRA,25.3,6-1 6-1,3,R16,57,0,2,40,33,29,2,7,3,3,0,3,45,27,10,8,7,2,7,121,651,645,62
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,204,214461,,,Tamara Zidansek,R,168,SLO,27.7,214020,,,Amina Anshba,L,,RUS,26.0,6-2 7-5,3,R16,98,1,4,60,36,24,12,10,5,9,0,4,66,47,23,5,10,5,12,172,409,761,43
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,201,221985,,,Darja Semenistaja,L,,LAT,23.0,221014,,,Francesca Curmi,R,,MLT,23.2,6-0 6-4,3,R16,81,2,0,52,30,19,11,8,4,6,0,3,55,39,19,5,8,6,12,104,724,321,198
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,202,215571,,,Guiomar Maristany Zuleta De Reales,U,,ESP,26.5,210913,,,Ana Filipa Santos,R,,POR,29.6,6-1 6-0,3,R16,63,0,0,42,33,24,6,7,3,4,1,3,36,21,5,5,6,0,6,182,395,1367,5
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,207,243420,,,Hanne Vandewinkel,U,,BEL,21.3,202430,,,Alize Lim,R,173,FRA,35.1,6-3 3-2 RET,3,R16,84,1,0,46,33,20,7,7,2,4,0,4,41,22,12,5,8,2,6,162,436,781,41
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,208,215899,,,Simona Waltert,R,,SUI,24.7,259794,,,Angelina Voloshchuk,U,,POR,18.4,6-1 7-5,3,R16,97,2,7,71,46,27,12,10,8,12,0,4,61,42,20,5,9,9,16,116,667,537,90
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,303,221407,,,Oksana Selekhmeteva,L,,RUS,22.6,202662,,,Camilla Rosatello,R,,ITA,30.3,6-3 7-5,3,QF,93,1,2,60,44,31,8,11,1,4,2,4,70,32,23,13,10,5,10,125,613,267,258
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,304,215899,,,Simona Waltert,R,,SUI,24.7,243420,,,Hanne Vandewinkel,U,,BEL,21.3,6-0 7-5,3,QF,93,1,0,57,30,18,18,9,4,6,0,4,51,36,16,5,9,1,7,116,667,162,436
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,301,221985,,,Darja Semenistaja,L,,LAT,23.0,215571,,,Guiomar Maristany Zuleta De Reales,U,,ESP,26.5,6-3 6-2,3,QF,96,0,1,57,34,24,10,8,1,3,2,2,64,42,18,11,9,7,13,104,724,182,395
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,302,211814,,,Julia Grabher,R,170,AUT,29.2,214461,,,Tamara Zidansek,R,168,SLO,27.7,6-7(4) 6-3 6-2,3,QF,164,2,4,100,67,42,20,15,3,6,1,4,120,73,43,22,14,14,20,121,651,172,409
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,401,221985,,,Darja Semenistaja,L,,LAT,23.0,211814,,,Julia Grabher,R,170,AUT,29.2,6-2 6-2,3,SF,79,1,0,49,34,21,8,8,4,6,0,3,60,37,17,8,8,7,13,104,724,121,651
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,402,215899,,,Simona Waltert,R,,SUI,24.7,221407,,,Oksana Selekhmeteva,L,,RUS,22.6,6-3 6-3,3,SF,87,2,1,52,44,33,3,9,1,2,0,4,59,39,23,8,9,5,9,116,667,125,613
2025-W-ITF-POR-2025-015,W100 Lisboa,Clay,32,100,20250922,501,215899,,,Simona Waltert,R,,SUI,24.7,221985,,,Darja Semenistaja,L,,LAT,23.0,6-2 6-1,3,F,80,0,1,59,40,23,15,8,7,8,2,1,54,38,20,4,7,6,11,116,667,104,724
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,108,215472,,,Fiona Ganz,U,,SUI,25.0,215174,,,Claudia Hoste Ferrer,U,,ESP,26.8,6-0 6-4,3,R32,86,1,3,53,42,30,5,8,4,5,0,5,58,44,22,5,8,8,13,709,51,1171,11
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,103,260914,,,Allegra Korpanec Davies,U,,GBR,,266477,,,Emma Fulvia Wiesenfeld,U,,USA,,6-1 6-3,3,R32,73,0,3,45,32,25,6,8,4,5,1,3,46,34,16,3,8,3,8,,,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,101,215566,,,Gergana Topalova,R,,BUL,25.5,245079,,,Romane Longueville,U,,BEL,20.4,2-6 7-5 6-2,3,R32,164,2,4,86,71,42,7,14,5,10,0,5,95,71,39,13,14,2,8,502,98,1121,13
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,114,260323,,,Amelie Justine Hejtmanek,U,,GER,,270157,,,Sarah Boussaffir,U,,FRA,,7-6(5) 2-6 7-5,3,R32,166,0,7,103,76,42,12,16,6,12,0,11,101,60,40,16,16,3,8,1176,11,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,106,222845,,,Matylda Burylo,U,,POL,,266842,,,Zoe Billon,U,,FRA,,6-1 6-1,3,R32,64,1,5,42,23,17,12,7,0,1,0,1,45,38,12,4,7,1,7,1328,6,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,111,267400,,,Ophelie Boullay,R,,FRA,17.4,259996,,,Linea Bajraliu,U,,SWE,18.6,6-4 4-6 6-4,3,R32,155,1,5,101,77,52,5,15,10,15,0,0,91,68,39,10,15,7,13,1064,15,1253,8
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,109,270274,,,Kseniia Ruchkina,U,,RUS,15.6,203509,,,Diana Marcinkevica,R,170,LAT,33.1,6-4 6-2,3,R32,89,1,5,68,40,22,15,9,5,8,1,9,60,42,23,4,9,7,13,,,862,30
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,107,221740,,,Helena Stevic,R,,FRA,23.5,267454,,,Manon Favier,U,,FRA,,6-4 6-2,3,R32,109,0,0,75,57,30,11,9,8,11,0,10,58,35,19,6,9,1,7,1177,11,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,105,215971,,,Ania Hertel,R,,POL,24.9,270168,,,Emira Diabate,U,,CIV,,6-2 6-2,3,R32,94,0,0,53,36,26,10,8,1,1,0,4,61,34,17,12,8,4,8,550,88,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,110,270254,,,Daniel Baranes,U,,FRA,14.1,270136,,,Hena Cehajic,U,,BIH,,6-3 6-4,3,R32,97,3,6,79,34,24,22,10,9,12,3,5,61,37,19,11,9,5,10,,,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,104,223308,,,Ela Nala Milic,U,,SLO,19.7,216198,,,Ana Giraldi Requena,U,,ESP,25.6,6-1 7-6(5),3,R32,95,0,6,58,45,28,2,10,1,5,0,15,61,30,16,7,9,4,10,945,23,1242,9
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,116,245077,,,Yelyzaveta Kotliar,U,,UKR,18.6,260204,,,Julie Myatovic,U,,FRA,18.5,6-3 6-2,3,R32,110,0,7,60,40,27,6,8,5,8,0,8,57,27,12,9,9,6,13,525,93,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,113,221055,,,Sina Herrmann,R,,GER,23.9,223400,,,Leire De Ezcurra,U,,FRA,21.6,6-1 6-2,3,R32,78,1,3,51,36,22,11,8,2,3,2,3,44,25,13,5,7,1,6,843,32,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,102,246518,,,Maelle Leclercq,U,,FRA,21.6,220159,,,Kseniya Yersh,U,,BLR,24.6,7-5 1-6 6-1,3,R32,114,0,9,79,51,32,11,13,6,11,1,1,69,45,24,9,13,2,8,1058,16,1431,4
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,115,221052,,,Aubane Droguet,R,,FRA,22.7,264252,,,Charlotte Van Zonneveld,U,,NED,21.1,7-6(4) 6-0,3,R32,94,1,0,63,43,26,9,9,4,7,1,12,65,39,20,8,9,4,10,,,1431,4
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,112,222346,,,Laia Petretic,U,,FRA,21.4,270275,,,Noemy De Bessa,U,,FRA,16.5,6-0 6-3,3,R32,61,1,6,48,33,23,5,7,5,7,0,4,50,35,18,1,8,5,12,717,49,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,205,270274,,,Kseniia Ruchkina,U,,RUS,15.6,270254,,,Daniel Baranes,U,,FRA,14.1,6-2 6-0,3,R16,63,0,3,40,23,16,10,7,0,1,0,3,38,18,9,5,7,2,8,,,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,206,267400,,,Ophelie Boullay,R,,FRA,17.4,222346,,,Laia Petretic,U,,FRA,21.4,6-1 6-4,3,R16,86,0,1,58,37,26,11,9,2,3,0,6,52,31,19,7,8,2,6,1064,15,717,49
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,207,221055,,,Sina Herrmann,R,,GER,23.9,260323,,,Amelie Justine Hejtmanek,U,,GER,,2-6 6-3 6-4,3,R16,151,2,2,98,65,36,14,13,10,16,1,4,84,52,26,15,14,4,11,843,32,1176,11
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,201,215566,,,Gergana Topalova,R,,BUL,25.5,246518,,,Maelle Leclercq,U,,FRA,21.6,1-6 6-4 6-4,3,R16,130,1,5,87,57,33,12,14,7,13,1,7,86,52,31,18,13,2,7,502,98,1058,16
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,202,260914,,,Allegra Korpanec Davies,U,,GBR,,223308,,,Ela Nala Milic,U,,SLO,19.7,3-1 RET,3,R16,31,0,0,20,14,10,3,3,5,5,1,2,22,15,9,2,2,1,2,,,945,23
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,208,245077,,,Yelyzaveta Kotliar,U,,UKR,18.6,221052,,,Aubane Droguet,R,,FRA,22.7,6-0 6-0,3,R16,53,0,2,41,30,22,6,6,4,4,0,1,32,22,4,4,6,2,8,525,93,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,204,215472,,,Fiona Ganz,U,,SUI,25.0,221740,,,Helena Stevic,R,,FRA,23.5,6-1 6-1,3,R16,64,1,1,49,35,27,6,7,6,6,0,3,45,34,17,2,7,4,9,709,51,1177,11
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,203,215971,,,Ania Hertel,R,,POL,24.9,222845,,,Matylda Burylo,U,,POL,,6-3 6-7(2) 6-2,3,R16,167,3,2,89,53,33,22,14,4,7,2,3,101,60,36,19,15,6,13,550,88,1328,6
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,303,267400,,,Ophelie Boullay,R,,FRA,17.4,270274,,,Kseniia Ruchkina,U,,RUS,15.6,7-6(5) 6-1,3,QF,104,2,2,77,53,37,11,10,2,3,0,2,55,36,20,8,9,1,4,1064,15,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,302,215472,,,Fiona Ganz,U,,SUI,25.0,215971,,,Ania Hertel,R,,POL,24.9,6-2 6-3,3,QF,84,4,0,51,37,29,9,9,1,1,0,0,60,44,26,7,8,4,7,709,51,550,88
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,304,245077,,,Yelyzaveta Kotliar,U,,UKR,18.6,221055,,,Sina Herrmann,R,,GER,23.9,6-2 7-6(2),3,QF,132,0,5,89,67,38,11,10,11,15,0,4,61,39,19,7,10,3,9,525,93,843,32
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,301,215566,,,Gergana Topalova,R,,BUL,25.5,260914,,,Allegra Korpanec Davies,U,,GBR,,4-6 6-1 6-4,3,QF,156,2,4,104,66,39,17,14,10,16,1,5,79,51,27,10,13,5,13,502,98,,
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,402,245077,,,Yelyzaveta Kotliar,U,,UKR,18.6,267400,,,Ophelie Boullay,R,,FRA,17.4,7-6(5) 6-1,3,SF,124,0,1,73,63,38,3,10,5,8,0,1,75,49,23,11,9,6,11,525,93,1064,15
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,401,215472,,,Fiona Ganz,U,,SUI,25.0,215566,,,Gergana Topalova,R,,BUL,25.5,2-6 7-5 6-4,3,SF,161,1,2,93,64,39,12,15,4,9,6,3,115,69,38,25,15,10,15,709,51,502,98
2025-W-ITF-FRA-2025-025,W15 Cap d'Agde,Clay,32,15,20250922,501,245077,,,Yelyzaveta Kotliar,U,,UKR,18.6,215472,,,Fiona Ganz,U,,SUI,25.0,6-2 6-2,3,F,82,0,2,58,49,36,3,8,1,1,0,2,45,31,17,5,8,0,4,525,93,709,51
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,112,213837,,,Ylena In Albon,R,,SUI,26.5,264042,,,Freya Peet,U,,GBR,,6-0 6-0,3,R32,51,1,0,29,21,18,6,6,0,0,0,6,36,19,9,2,6,3,9,261,268,,
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,111,266629,,,Yleymi Lugiana Muelle Valdez,U,,PER,17.3,215353,,,Mercedes Aristegui,U,,ESP,25.2,6-3 6-4,3,R32,99,0,5,58,27,20,14,10,1,4,0,4,66,51,25,6,9,5,10,,,1086,15
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,108,214546,,,Ekaterina Kazionova,R,,RUS,26.6,221259,,,Joelle Lilly Sophie Steur,U,,GER,21.4,3-6 6-4 0-0,3,R32,101,2,8,48,23,15,9,9,1,5,0,1,65,40,22,12,10,2,6,369,156,470,109
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,109,216074,,,Anna Siskova,U,,CZE,24.2,269717,,,Neus Torner Sensano,R,,ESP,17.9,6-3 6-4,3,R32,99,0,1,56,30,16,14,9,6,10,0,6,70,44,22,8,10,8,15,306,212,1290,7
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,104,215726,,,Tiphanie Fiquet,R,,FRA,25.3,240163,,,Olga Bienzobas Fernandez,U,,ESP,23.1,6-2 7-5,3,R32,101,0,2,56,29,22,15,10,2,4,0,2,71,58,30,5,10,5,10,358,163,,
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,110,239156,,,Lucija Ciric Bagaric,R,,CRO,21.7,263701,,,Aleksandra Pozarenko,U,,RUS,,6-3 7-6(1),3,R32,109,3,1,56,37,27,13,10,1,3,0,7,84,57,32,11,11,4,8,482,104,1257,8
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,103,216331,,,Eva Marie Voracek,U,,GER,26.4,202916,,,Georgina Garcia Perez,U,187,ESP,33.3,6-1 3-0,3,R32,50,2,2,29,10,9,10,5,3,4,1,2,28,20,6,1,5,1,6,578,80,,
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,105,211901,,,Aliona Bolsova,R,172,ESP,27.8,215909,,,Adrienn Nagy,R,,HUN,24.4,6-3 7-6(2),3,R32,122,1,7,92,75,44,6,11,4,8,0,3,62,37,18,9,10,4,9,251,280,629,66
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,101,213706,,,Irene Burillo Escorihuela,R,,ESP,28.1,215701,,,Esther Lopez Alcaraz,U,,ESP,26.5,7-6(4) 6-4,3,R32,182,1,5,86,54,29,11,11,4,11,0,0,91,65,29,10,11,7,15,223,313,,
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,102,215398,,,Lucia Cortez Llorca,U,,ESP,25.2,220164,,,Maria Aran Teixido Garcia,U,,ESP,24.6,6-2 1-6 7-5,3,R32,175,1,11,97,50,33,20,14,6,11,0,7,90,61,35,15,13,6,11,719,48,879,28
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,113,215453,,,Marina Bassols Ribera,R,165,ESP,25.7,263858,,,Celia Anson Sanchez,U,,ESP,,7-5 6-0,3,R32,95,0,2,60,40,33,6,9,6,7,1,5,53,29,13,13,9,5,10,273,248,1188,10
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,115,219444,,,Giuliana Bestetti,R,,ITA,27.9,220564,,,Judith Perello Saavedra,U,,ESP,23.6,6-2 1-6 6-2,3,R32,120,0,5,77,47,25,14,12,4,9,1,2,74,56,31,7,11,1,7,1328,6,859,30
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,116,214236,,,Angela Fita Boluda,U,,ESP,26.1,269254,,,Meritxell Teixido Garcia,R,,ESP,18.2,6-1 6-1,3,R32,86,0,1,45,21,17,16,7,2,2,0,4,62,38,18,7,7,4,9,235,296,1447,4
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,107,214519,,,Mila Masic,R,,SRB,27.8,269270,,,Alba Maria Coromina Boluda,U,,ESP,,6-2 6-0,3,R32,60,3,0,42,31,22,9,7,2,2,0,7,52,30,15,7,7,2,7,1003,19,,
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,114,260279,,,Paula Cembranos,U,,SUI,21.7,206205,,,Min Liu,R,,CHN,32.6,6-4 6-4,3,R32,95,0,6,57,34,27,11,10,2,4,0,1,69,43,23,13,10,5,9,1002,19,1216,10
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,106,215459,,,Emily Seibold,R,,GER,25.7,225850,,,Maria Garcia Cid,U,,ESP,20.4,6-2 6-3,3,R32,94,0,3,47,28,24,8,8,0,1,0,1,55,40,21,5,9,5,10,476,107,,
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,204,214546,,,Ekaterina Kazionova,R,,RUS,26.6,214519,,,Mila Masic,R,,SRB,27.8,3-6 7-5 6-1,3,R16,165,2,10,82,52,35,15,14,2,6,5,2,113,77,45,14,14,11,17,369,156,1003,19
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,203,211901,,,Aliona Bolsova,R,172,ESP,27.8,215459,,,Emily Seibold,R,,GER,25.7,7-5 6-1,3,R16,108,1,1,50,36,22,10,9,1,3,0,6,75,44,25,10,10,2,8,251,280,476,107
2025-W-ITF-ESP-2025-036,W35 Reus,Clay,32,35,20250922,202,216331,,,Eva Marie Voracek,U,,GER,26.4,215726,,,Tiphanie Fiquet,R,,FRA,25.3,6-7(3) 7-6(5) 7-6(7),3,R16,260,3,2,148,98,55,25,18,15,23,1,5,125,77,49,20,18,6,14,578,80,358,163
